lon,lat,extrapolacao,cenario,classe
-52.91666666666667,-12.416666666666664,0,ssp126,Sem extrapolação
-52.75,-12.416666666666664,0,ssp126,Sem extrapolação
-52.583333333333336,-12.416666666666664,1,ssp126,Com extrapolação
-52.41666666666667,-12.416666666666664,1,ssp126,Com extrapolação
-52.25,-12.416666666666664,1,ssp126,Com extrapolação
-52.083333333333336,-12.416666666666664,1,ssp126,Com extrapolação
-51.91666666666667,-12.416666666666664,1,ssp126,Com extrapolação
-51.75,-12.416666666666664,1,ssp126,Com extrapolação
-51.583333333333336,-12.416666666666664,1,ssp126,Com extrapolação
-63.25,-12.583333333333329,1,ssp126,Com extrapolação
-63.083333333333336,-12.583333333333329,0,ssp126,Sem extrapolação
-62.91666666666667,-12.583333333333329,0,ssp126,Sem extrapolação
-62.75,-12.583333333333329,0,ssp126,Sem extrapolação
-62.583333333333336,-12.583333333333329,0,ssp126,Sem extrapolação
-62.41666666666667,-12.583333333333329,0,ssp126,Sem extrapolação
-62.25,-12.583333333333329,0,ssp126,Sem extrapolação
-62.083333333333336,-12.583333333333329,0,ssp126,Sem extrapolação
-61.91666666666667,-12.583333333333329,1,ssp126,Com extrapolação
-61.75,-12.583333333333329,1,ssp126,Com extrapolação
-61.583333333333336,-12.583333333333329,1,ssp126,Com extrapolação
-61.41666666666667,-12.583333333333329,0,ssp126,Sem extrapolação
-61.25,-12.583333333333329,0,ssp126,Sem extrapolação
-61.083333333333336,-12.583333333333329,0,ssp126,Sem extrapolação
-60.91666666666667,-12.583333333333329,0,ssp126,Sem extrapolação
-60.75,-12.583333333333329,1,ssp126,Com extrapolação
-60.583333333333336,-12.583333333333329,0,ssp126,Sem extrapolação
-60.41666666666667,-12.583333333333329,0,ssp126,Sem extrapolação
-60.25,-12.583333333333329,0,ssp126,Sem extrapolação
-60.083333333333336,-12.583333333333329,1,ssp126,Com extrapolação
-57.75,-12.583333333333329,1,ssp126,Com extrapolação
-57.583333333333336,-12.583333333333329,1,ssp126,Com extrapolação
-57.41666666666667,-12.583333333333329,1,ssp126,Com extrapolação
-57.25,-12.583333333333329,1,ssp126,Com extrapolação
-57.083333333333336,-12.583333333333329,0,ssp126,Sem extrapolação
-56.91666666666667,-12.583333333333329,1,ssp126,Com extrapolação
-56.75,-12.583333333333329,1,ssp126,Com extrapolação
-56.583333333333336,-12.583333333333329,1,ssp126,Com extrapolação
-55.41666666666667,-12.583333333333329,1,ssp126,Com extrapolação
-55.25,-12.583333333333329,0,ssp126,Sem extrapolação
-55.083333333333336,-12.583333333333329,0,ssp126,Sem extrapolação
-54.91666666666667,-12.583333333333329,0,ssp126,Sem extrapolação
-54.75,-12.583333333333329,0,ssp126,Sem extrapolação
-54.583333333333336,-12.583333333333329,0,ssp126,Sem extrapolação
-54.41666666666667,-12.583333333333329,0,ssp126,Sem extrapolação
-54.25,-12.583333333333329,0,ssp126,Sem extrapolação
-54.083333333333336,-12.583333333333329,0,ssp126,Sem extrapolação
-53.91666666666667,-12.583333333333329,0,ssp126,Sem extrapolação
-53.75,-12.583333333333329,0,ssp126,Sem extrapolação
-53.583333333333336,-12.583333333333329,0,ssp126,Sem extrapolação
-53.41666666666667,-12.583333333333329,1,ssp126,Com extrapolação
-53.25,-12.583333333333329,1,ssp126,Com extrapolação
-53.083333333333336,-12.583333333333329,0,ssp126,Sem extrapolação
-52.91666666666667,-12.583333333333329,0,ssp126,Sem extrapolação
-52.75,-12.583333333333329,0,ssp126,Sem extrapolação
-52.583333333333336,-12.583333333333329,1,ssp126,Com extrapolação
-52.41666666666667,-12.583333333333329,1,ssp126,Com extrapolação
-52.25,-12.583333333333329,1,ssp126,Com extrapolação
-52.083333333333336,-12.583333333333329,1,ssp126,Com extrapolação
-51.91666666666667,-12.583333333333329,1,ssp126,Com extrapolação
-51.75,-12.583333333333329,0,ssp126,Sem extrapolação
-62.91666666666667,-12.749999999999996,0,ssp126,Sem extrapolação
-62.75,-12.749999999999996,0,ssp126,Sem extrapolação
-62.583333333333336,-12.749999999999996,0,ssp126,Sem extrapolação
-62.41666666666667,-12.749999999999996,0,ssp126,Sem extrapolação
-62.25,-12.749999999999996,0,ssp126,Sem extrapolação
-62.083333333333336,-12.749999999999996,0,ssp126,Sem extrapolação
-61.91666666666667,-12.749999999999996,0,ssp126,Sem extrapolação
-61.75,-12.749999999999996,1,ssp126,Com extrapolação
-61.583333333333336,-12.749999999999996,1,ssp126,Com extrapolação
-61.41666666666667,-12.749999999999996,1,ssp126,Com extrapolação
-61.25,-12.749999999999996,0,ssp126,Sem extrapolação
-61.083333333333336,-12.749999999999996,0,ssp126,Sem extrapolação
-60.91666666666667,-12.749999999999996,0,ssp126,Sem extrapolação
-60.75,-12.749999999999996,0,ssp126,Sem extrapolação
-60.583333333333336,-12.749999999999996,1,ssp126,Com extrapolação
-60.41666666666667,-12.749999999999996,0,ssp126,Sem extrapolação
-60.25,-12.749999999999996,0,ssp126,Sem extrapolação
-60.083333333333336,-12.749999999999996,1,ssp126,Com extrapolação
-57.75,-12.749999999999996,1,ssp126,Com extrapolação
-57.583333333333336,-12.749999999999996,1,ssp126,Com extrapolação
-57.41666666666667,-12.749999999999996,1,ssp126,Com extrapolação
-57.25,-12.749999999999996,1,ssp126,Com extrapolação
-57.083333333333336,-12.749999999999996,0,ssp126,Sem extrapolação
-56.91666666666667,-12.749999999999996,1,ssp126,Com extrapolação
-56.75,-12.749999999999996,1,ssp126,Com extrapolação
-56.583333333333336,-12.749999999999996,1,ssp126,Com extrapolação
-55.41666666666667,-12.749999999999996,1,ssp126,Com extrapolação
-55.25,-12.749999999999996,0,ssp126,Sem extrapolação
-55.083333333333336,-12.749999999999996,0,ssp126,Sem extrapolação
-54.91666666666667,-12.749999999999996,0,ssp126,Sem extrapolação
-54.75,-12.749999999999996,0,ssp126,Sem extrapolação
-54.583333333333336,-12.749999999999996,0,ssp126,Sem extrapolação
-54.41666666666667,-12.749999999999996,0,ssp126,Sem extrapolação
-54.25,-12.749999999999996,0,ssp126,Sem extrapolação
-54.083333333333336,-12.749999999999996,0,ssp126,Sem extrapolação
-53.91666666666667,-12.749999999999996,0,ssp126,Sem extrapolação
-53.75,-12.749999999999996,0,ssp126,Sem extrapolação
-53.583333333333336,-12.749999999999996,0,ssp126,Sem extrapolação
-53.41666666666667,-12.749999999999996,0,ssp126,Sem extrapolação
-53.25,-12.749999999999996,1,ssp126,Com extrapolação
-53.083333333333336,-12.749999999999996,0,ssp126,Sem extrapolação
-52.91666666666667,-12.749999999999996,0,ssp126,Sem extrapolação
-52.75,-12.749999999999996,0,ssp126,Sem extrapolação
-52.583333333333336,-12.749999999999996,1,ssp126,Com extrapolação
-52.41666666666667,-12.749999999999996,1,ssp126,Com extrapolação
-52.25,-12.749999999999996,1,ssp126,Com extrapolação
-52.083333333333336,-12.749999999999996,1,ssp126,Com extrapolação
-51.91666666666667,-12.749999999999996,0,ssp126,Sem extrapolação
-62.583333333333336,-12.916666666666664,1,ssp126,Com extrapolação
-62.41666666666667,-12.916666666666664,1,ssp126,Com extrapolação
-62.25,-12.916666666666664,1,ssp126,Com extrapolação
-62.083333333333336,-12.916666666666664,1,ssp126,Com extrapolação
-61.91666666666667,-12.916666666666664,0,ssp126,Sem extrapolação
-61.75,-12.916666666666664,0,ssp126,Sem extrapolação
-61.583333333333336,-12.916666666666664,0,ssp126,Sem extrapolação
-61.41666666666667,-12.916666666666664,1,ssp126,Com extrapolação
-61.25,-12.916666666666664,1,ssp126,Com extrapolação
-61.083333333333336,-12.916666666666664,0,ssp126,Sem extrapolação
-60.91666666666667,-12.916666666666664,0,ssp126,Sem extrapolação
-60.75,-12.916666666666664,1,ssp126,Com extrapolação
-60.583333333333336,-12.916666666666664,1,ssp126,Com extrapolação
-60.41666666666667,-12.916666666666664,0,ssp126,Sem extrapolação
-60.25,-12.916666666666664,1,ssp126,Com extrapolação
-60.083333333333336,-12.916666666666664,0,ssp126,Sem extrapolação
-57.91666666666667,-12.916666666666664,0,ssp126,Sem extrapolação
-57.75,-12.916666666666664,1,ssp126,Com extrapolação
-57.583333333333336,-12.916666666666664,1,ssp126,Com extrapolação
-57.41666666666667,-12.916666666666664,1,ssp126,Com extrapolação
-57.25,-12.916666666666664,1,ssp126,Com extrapolação
-57.083333333333336,-12.916666666666664,1,ssp126,Com extrapolação
-56.91666666666667,-12.916666666666664,0,ssp126,Sem extrapolação
-56.75,-12.916666666666664,1,ssp126,Com extrapolação
-56.583333333333336,-12.916666666666664,1,ssp126,Com extrapolação
-55.25,-12.916666666666664,0,ssp126,Sem extrapolação
-55.083333333333336,-12.916666666666664,0,ssp126,Sem extrapolação
-54.91666666666667,-12.916666666666664,0,ssp126,Sem extrapolação
-54.75,-12.916666666666664,0,ssp126,Sem extrapolação
-54.583333333333336,-12.916666666666664,0,ssp126,Sem extrapolação
-54.41666666666667,-12.916666666666664,0,ssp126,Sem extrapolação
-54.25,-12.916666666666664,0,ssp126,Sem extrapolação
-54.083333333333336,-12.916666666666664,0,ssp126,Sem extrapolação
-53.91666666666667,-12.916666666666664,0,ssp126,Sem extrapolação
-53.75,-12.916666666666664,0,ssp126,Sem extrapolação
-53.583333333333336,-12.916666666666664,0,ssp126,Sem extrapolação
-53.41666666666667,-12.916666666666664,0,ssp126,Sem extrapolação
-53.25,-12.916666666666664,1,ssp126,Com extrapolação
-53.083333333333336,-12.916666666666664,0,ssp126,Sem extrapolação
-52.91666666666667,-12.916666666666664,1,ssp126,Com extrapolação
-52.75,-12.916666666666664,0,ssp126,Sem extrapolação
-52.583333333333336,-12.916666666666664,0,ssp126,Sem extrapolação
-52.41666666666667,-12.916666666666664,0,ssp126,Sem extrapolação
-52.25,-12.916666666666664,1,ssp126,Com extrapolação
-52.083333333333336,-12.916666666666664,1,ssp126,Com extrapolação
-61.91666666666667,-13.083333333333329,1,ssp126,Com extrapolação
-61.75,-13.083333333333329,1,ssp126,Com extrapolação
-61.583333333333336,-13.083333333333329,1,ssp126,Com extrapolação
-61.41666666666667,-13.083333333333329,1,ssp126,Com extrapolação
-61.25,-13.083333333333329,1,ssp126,Com extrapolação
-61.083333333333336,-13.083333333333329,1,ssp126,Com extrapolação
-60.91666666666667,-13.083333333333329,1,ssp126,Com extrapolação
-60.75,-13.083333333333329,1,ssp126,Com extrapolação
-60.583333333333336,-13.083333333333329,0,ssp126,Sem extrapolação
-60.41666666666667,-13.083333333333329,1,ssp126,Com extrapolação
-60.25,-13.083333333333329,1,ssp126,Com extrapolação
-60.083333333333336,-13.083333333333329,0,ssp126,Sem extrapolação
-59.91666666666667,-13.083333333333329,1,ssp126,Com extrapolação
-57.583333333333336,-13.083333333333329,1,ssp126,Com extrapolação
-57.41666666666667,-13.083333333333329,1,ssp126,Com extrapolação
-57.25,-13.083333333333329,1,ssp126,Com extrapolação
-57.083333333333336,-13.083333333333329,1,ssp126,Com extrapolação
-56.91666666666667,-13.083333333333329,0,ssp126,Sem extrapolação
-56.75,-13.083333333333329,0,ssp126,Sem extrapolação
-56.583333333333336,-13.083333333333329,1,ssp126,Com extrapolação
-56.41666666666667,-13.083333333333329,1,ssp126,Com extrapolação
-55.083333333333336,-13.083333333333329,0,ssp126,Sem extrapolação
-54.91666666666667,-13.083333333333329,0,ssp126,Sem extrapolação
-54.75,-13.083333333333329,0,ssp126,Sem extrapolação
-54.583333333333336,-13.083333333333329,0,ssp126,Sem extrapolação
-54.41666666666667,-13.083333333333329,0,ssp126,Sem extrapolação
-54.25,-13.083333333333329,0,ssp126,Sem extrapolação
-54.083333333333336,-13.083333333333329,0,ssp126,Sem extrapolação
-53.91666666666667,-13.083333333333329,0,ssp126,Sem extrapolação
-53.75,-13.083333333333329,0,ssp126,Sem extrapolação
-53.583333333333336,-13.083333333333329,0,ssp126,Sem extrapolação
-53.41666666666667,-13.083333333333329,1,ssp126,Com extrapolação
-53.25,-13.083333333333329,0,ssp126,Sem extrapolação
-53.083333333333336,-13.083333333333329,1,ssp126,Com extrapolação
-52.91666666666667,-13.083333333333329,1,ssp126,Com extrapolação
-52.75,-13.083333333333329,0,ssp126,Sem extrapolação
-52.583333333333336,-13.083333333333329,0,ssp126,Sem extrapolação
-52.41666666666667,-13.083333333333329,0,ssp126,Sem extrapolação
-61.91666666666667,-13.249999999999996,1,ssp126,Com extrapolação
-61.75,-13.249999999999996,1,ssp126,Com extrapolação
-61.583333333333336,-13.249999999999996,1,ssp126,Com extrapolação
-61.41666666666667,-13.249999999999996,0,ssp126,Sem extrapolação
-61.25,-13.249999999999996,1,ssp126,Com extrapolação
-61.083333333333336,-13.249999999999996,1,ssp126,Com extrapolação
-60.91666666666667,-13.249999999999996,1,ssp126,Com extrapolação
-60.75,-13.249999999999996,1,ssp126,Com extrapolação
-60.583333333333336,-13.249999999999996,1,ssp126,Com extrapolação
-60.41666666666667,-13.249999999999996,1,ssp126,Com extrapolação
-60.25,-13.249999999999996,1,ssp126,Com extrapolação
-60.083333333333336,-13.249999999999996,1,ssp126,Com extrapolação
-59.91666666666667,-13.249999999999996,0,ssp126,Sem extrapolação
-57.41666666666667,-13.249999999999996,1,ssp126,Com extrapolação
-57.25,-13.249999999999996,0,ssp126,Sem extrapolação
-57.083333333333336,-13.249999999999996,1,ssp126,Com extrapolação
-56.91666666666667,-13.249999999999996,0,ssp126,Sem extrapolação
-56.75,-13.249999999999996,1,ssp126,Com extrapolação
-56.583333333333336,-13.249999999999996,1,ssp126,Com extrapolação
-56.41666666666667,-13.249999999999996,0,ssp126,Sem extrapolação
-55.083333333333336,-13.249999999999996,0,ssp126,Sem extrapolação
-54.91666666666667,-13.249999999999996,0,ssp126,Sem extrapolação
-54.75,-13.249999999999996,0,ssp126,Sem extrapolação
-54.583333333333336,-13.249999999999996,0,ssp126,Sem extrapolação
-54.41666666666667,-13.249999999999996,0,ssp126,Sem extrapolação
-54.25,-13.249999999999996,0,ssp126,Sem extrapolação
-54.083333333333336,-13.249999999999996,1,ssp126,Com extrapolação
-53.91666666666667,-13.249999999999996,1,ssp126,Com extrapolação
-53.75,-13.249999999999996,0,ssp126,Sem extrapolação
-53.583333333333336,-13.249999999999996,0,ssp126,Sem extrapolação
-53.41666666666667,-13.249999999999996,1,ssp126,Com extrapolação
-53.25,-13.249999999999996,0,ssp126,Sem extrapolação
-53.083333333333336,-13.249999999999996,1,ssp126,Com extrapolação
-52.91666666666667,-13.249999999999996,0,ssp126,Sem extrapolação
-52.75,-13.249999999999996,1,ssp126,Com extrapolação
-52.583333333333336,-13.249999999999996,1,ssp126,Com extrapolação
-52.41666666666667,-13.249999999999996,0,ssp126,Sem extrapolação
-61.75,-13.416666666666664,1,ssp126,Com extrapolação
-61.583333333333336,-13.416666666666664,1,ssp126,Com extrapolação
-61.41666666666667,-13.416666666666664,1,ssp126,Com extrapolação
-61.25,-13.416666666666664,1,ssp126,Com extrapolação
-61.083333333333336,-13.416666666666664,1,ssp126,Com extrapolação
-60.91666666666667,-13.416666666666664,1,ssp126,Com extrapolação
-60.75,-13.416666666666664,1,ssp126,Com extrapolação
-60.583333333333336,-13.416666666666664,1,ssp126,Com extrapolação
-60.41666666666667,-13.416666666666664,1,ssp126,Com extrapolação
-60.25,-13.416666666666664,1,ssp126,Com extrapolação
-60.083333333333336,-13.416666666666664,1,ssp126,Com extrapolação
-59.91666666666667,-13.416666666666664,0,ssp126,Sem extrapolação
-57.25,-13.416666666666664,1,ssp126,Com extrapolação
-57.083333333333336,-13.416666666666664,1,ssp126,Com extrapolação
-56.91666666666667,-13.416666666666664,0,ssp126,Sem extrapolação
-56.75,-13.416666666666664,1,ssp126,Com extrapolação
-56.583333333333336,-13.416666666666664,1,ssp126,Com extrapolação
-56.41666666666667,-13.416666666666664,0,ssp126,Sem extrapolação
-54.41666666666667,-13.416666666666664,1,ssp126,Com extrapolação
-54.25,-13.416666666666664,1,ssp126,Com extrapolação
-54.083333333333336,-13.416666666666664,1,ssp126,Com extrapolação
-53.91666666666667,-13.416666666666664,0,ssp126,Sem extrapolação
-53.75,-13.416666666666664,0,ssp126,Sem extrapolação
-53.583333333333336,-13.416666666666664,0,ssp126,Sem extrapolação
-53.41666666666667,-13.416666666666664,1,ssp126,Com extrapolação
-53.25,-13.416666666666664,1,ssp126,Com extrapolação
-60.583333333333336,-13.583333333333329,1,ssp126,Com extrapolação
-60.41666666666667,-13.583333333333329,1,ssp126,Com extrapolação
-60.25,-13.583333333333329,1,ssp126,Com extrapolação
-60.083333333333336,-13.583333333333329,1,ssp126,Com extrapolação
-59.91666666666667,-13.583333333333329,1,ssp126,Com extrapolação
-57.083333333333336,-13.583333333333329,1,ssp126,Com extrapolação
-56.91666666666667,-13.583333333333329,0,ssp126,Sem extrapolação
-56.75,-13.583333333333329,1,ssp126,Com extrapolação
-56.583333333333336,-13.583333333333329,1,ssp126,Com extrapolação
-56.41666666666667,-13.583333333333329,1,ssp126,Com extrapolação
-56.25,-13.583333333333329,1,ssp126,Com extrapolação
-54.25,-13.583333333333329,1,ssp126,Com extrapolação
-54.083333333333336,-13.583333333333329,1,ssp126,Com extrapolação
-60.25,-13.749999999999996,0,ssp126,Sem extrapolação
-60.083333333333336,-13.749999999999996,1,ssp126,Com extrapolação
-59.91666666666667,-13.749999999999996,1,ssp126,Com extrapolação
-56.91666666666667,-13.749999999999996,1,ssp126,Com extrapolação
-56.75,-13.749999999999996,0,ssp126,Sem extrapolação
-56.583333333333336,-13.749999999999996,0,ssp126,Sem extrapolação
-56.41666666666667,-13.749999999999996,1,ssp126,Com extrapolação
-60.25,-13.916666666666664,1,ssp126,Com extrapolação
-60.083333333333336,-13.916666666666664,1,ssp126,Com extrapolação
-59.91666666666667,-13.916666666666664,1,ssp126,Com extrapolação
-59.75,-13.916666666666664,1,ssp126,Com extrapolação
-56.75,-13.916666666666664,0,ssp126,Sem extrapolação
-60.25,-14.083333333333329,1,ssp126,Com extrapolação
-60.083333333333336,-14.083333333333329,1,ssp126,Com extrapolação
-59.91666666666667,-14.083333333333329,1,ssp126,Com extrapolação
-59.75,-14.083333333333329,1,ssp126,Com extrapolação
-56.75,-14.083333333333329,1,ssp126,Com extrapolação
-60.25,-14.249999999999996,1,ssp126,Com extrapolação
-60.083333333333336,-14.249999999999996,1,ssp126,Com extrapolação
-59.91666666666667,-14.249999999999996,0,ssp126,Sem extrapolação
-59.75,-14.249999999999996,1,ssp126,Com extrapolação
-56.75,-14.249999999999996,1,ssp126,Com extrapolação
-60.25,-14.416666666666664,1,ssp126,Com extrapolação
-60.083333333333336,-14.416666666666664,1,ssp126,Com extrapolação
-59.91666666666667,-14.416666666666664,1,ssp126,Com extrapolação
-59.75,-14.416666666666664,0,ssp126,Sem extrapolação
-57.41666666666667,-14.416666666666664,1,ssp126,Com extrapolação
-57.25,-14.416666666666664,0,ssp126,Sem extrapolação
-57.083333333333336,-14.416666666666664,1,ssp126,Com extrapolação
-56.91666666666667,-14.416666666666664,1,ssp126,Com extrapolação
-60.083333333333336,-14.583333333333329,1,ssp126,Com extrapolação
-59.91666666666667,-14.583333333333329,1,ssp126,Com extrapolação
-59.75,-14.583333333333329,0,ssp126,Sem extrapolação
-59.583333333333336,-14.583333333333329,1,ssp126,Com extrapolação
-57.75,-14.583333333333329,1,ssp126,Com extrapolação
-57.583333333333336,-14.583333333333329,1,ssp126,Com extrapolação
-57.41666666666667,-14.583333333333329,0,ssp126,Sem extrapolação
-57.25,-14.583333333333329,0,ssp126,Sem extrapolação
-57.083333333333336,-14.583333333333329,0,ssp126,Sem extrapolação
-56.91666666666667,-14.583333333333329,1,ssp126,Com extrapolação
-60.083333333333336,-14.749999999999996,1,ssp126,Com extrapolação
-59.91666666666667,-14.749999999999996,1,ssp126,Com extrapolação
-59.75,-14.749999999999996,0,ssp126,Sem extrapolação
-59.583333333333336,-14.749999999999996,0,ssp126,Sem extrapolação
-59.41666666666667,-14.749999999999996,1,ssp126,Com extrapolação
-57.91666666666667,-14.749999999999996,1,ssp126,Com extrapolação
-57.75,-14.749999999999996,1,ssp126,Com extrapolação
-57.583333333333336,-14.749999999999996,1,ssp126,Com extrapolação
-57.41666666666667,-14.749999999999996,1,ssp126,Com extrapolação
-57.25,-14.749999999999996,1,ssp126,Com extrapolação
-57.083333333333336,-14.749999999999996,1,ssp126,Com extrapolação
-56.91666666666667,-14.749999999999996,1,ssp126,Com extrapolação
-60.083333333333336,-14.916666666666664,0,ssp126,Sem extrapolação
-59.91666666666667,-14.916666666666664,1,ssp126,Com extrapolação
-59.75,-14.916666666666664,1,ssp126,Com extrapolação
-59.583333333333336,-14.916666666666664,0,ssp126,Sem extrapolação
-59.41666666666667,-14.916666666666664,0,ssp126,Sem extrapolação
-57.91666666666667,-14.916666666666664,1,ssp126,Com extrapolação
-57.75,-14.916666666666664,1,ssp126,Com extrapolação
-57.583333333333336,-14.916666666666664,1,ssp126,Com extrapolação
-57.41666666666667,-14.916666666666664,1,ssp126,Com extrapolação
-57.25,-14.916666666666664,1,ssp126,Com extrapolação
-57.083333333333336,-14.916666666666664,1,ssp126,Com extrapolação
-60.083333333333336,-15.083333333333329,1,ssp126,Com extrapolação
-59.91666666666667,-15.083333333333329,1,ssp126,Com extrapolação
-59.75,-15.083333333333329,1,ssp126,Com extrapolação
-59.583333333333336,-15.083333333333329,1,ssp126,Com extrapolação
-59.41666666666667,-15.083333333333329,1,ssp126,Com extrapolação
-59.25,-15.083333333333329,1,ssp126,Com extrapolação
-59.083333333333336,-15.083333333333329,1,ssp126,Com extrapolação
-58.083333333333336,-15.083333333333329,1,ssp126,Com extrapolação
-57.91666666666667,-15.083333333333329,1,ssp126,Com extrapolação
-57.75,-15.083333333333329,1,ssp126,Com extrapolação
-57.583333333333336,-15.083333333333329,0,ssp126,Sem extrapolação
-57.41666666666667,-15.083333333333329,1,ssp126,Com extrapolação
-57.25,-15.083333333333329,1,ssp126,Com extrapolação
-60.25,-15.249999999999996,1,ssp126,Com extrapolação
-60.083333333333336,-15.249999999999996,1,ssp126,Com extrapolação
-59.91666666666667,-15.249999999999996,1,ssp126,Com extrapolação
-59.75,-15.249999999999996,1,ssp126,Com extrapolação
-59.583333333333336,-15.249999999999996,1,ssp126,Com extrapolação
-59.41666666666667,-15.249999999999996,1,ssp126,Com extrapolação
-59.25,-15.249999999999996,1,ssp126,Com extrapolação
-59.083333333333336,-15.249999999999996,0,ssp126,Sem extrapolação
-58.91666666666667,-15.249999999999996,0,ssp126,Sem extrapolação
-58.75,-15.249999999999996,0,ssp126,Sem extrapolação
-58.583333333333336,-15.249999999999996,0,ssp126,Sem extrapolação
-58.41666666666667,-15.249999999999996,0,ssp126,Sem extrapolação
-58.25,-15.249999999999996,0,ssp126,Sem extrapolação
-58.083333333333336,-15.249999999999996,1,ssp126,Com extrapolação
-57.91666666666667,-15.249999999999996,1,ssp126,Com extrapolação
-57.75,-15.249999999999996,1,ssp126,Com extrapolação
-57.583333333333336,-15.249999999999996,0,ssp126,Sem extrapolação
-57.41666666666667,-15.249999999999996,0,ssp126,Sem extrapolação
-60.083333333333336,-15.416666666666664,1,ssp126,Com extrapolação
-59.91666666666667,-15.416666666666664,1,ssp126,Com extrapolação
-59.75,-15.416666666666664,1,ssp126,Com extrapolação
-59.583333333333336,-15.416666666666664,1,ssp126,Com extrapolação
-59.41666666666667,-15.416666666666664,1,ssp126,Com extrapolação
-59.25,-15.416666666666664,1,ssp126,Com extrapolação
-59.083333333333336,-15.416666666666664,0,ssp126,Sem extrapolação
-58.91666666666667,-15.416666666666664,0,ssp126,Sem extrapolação
-58.75,-15.416666666666664,1,ssp126,Com extrapolação
-58.583333333333336,-15.416666666666664,1,ssp126,Com extrapolação
-58.41666666666667,-15.416666666666664,1,ssp126,Com extrapolação
-58.25,-15.416666666666664,1,ssp126,Com extrapolação
-58.083333333333336,-15.416666666666664,1,ssp126,Com extrapolação
-57.91666666666667,-15.416666666666664,1,ssp126,Com extrapolação
-57.75,-15.416666666666664,1,ssp126,Com extrapolação
-57.583333333333336,-15.416666666666664,1,ssp126,Com extrapolação
-60.083333333333336,-15.583333333333329,1,ssp126,Com extrapolação
-59.91666666666667,-15.583333333333329,1,ssp126,Com extrapolação
-59.75,-15.583333333333329,1,ssp126,Com extrapolação
-59.583333333333336,-15.583333333333329,1,ssp126,Com extrapolação
-59.41666666666667,-15.583333333333329,1,ssp126,Com extrapolação
-59.25,-15.583333333333329,1,ssp126,Com extrapolação
-59.083333333333336,-15.583333333333329,0,ssp126,Sem extrapolação
-58.91666666666667,-15.583333333333329,1,ssp126,Com extrapolação
-58.75,-15.583333333333329,1,ssp126,Com extrapolação
-58.583333333333336,-15.583333333333329,1,ssp126,Com extrapolação
-58.41666666666667,-15.583333333333329,1,ssp126,Com extrapolação
-58.25,-15.583333333333329,1,ssp126,Com extrapolação
-58.083333333333336,-15.583333333333329,1,ssp126,Com extrapolação
-57.91666666666667,-15.583333333333329,1,ssp126,Com extrapolação
-57.75,-15.583333333333329,1,ssp126,Com extrapolação
-57.583333333333336,-15.583333333333329,1,ssp126,Com extrapolação
-60.083333333333336,-15.749999999999996,1,ssp126,Com extrapolação
-59.91666666666667,-15.749999999999996,1,ssp126,Com extrapolação
-59.75,-15.749999999999996,1,ssp126,Com extrapolação
-59.583333333333336,-15.749999999999996,1,ssp126,Com extrapolação
-59.41666666666667,-15.749999999999996,1,ssp126,Com extrapolação
-59.25,-15.749999999999996,1,ssp126,Com extrapolação
-59.083333333333336,-15.749999999999996,1,ssp126,Com extrapolação
-58.91666666666667,-15.749999999999996,1,ssp126,Com extrapolação
-58.75,-15.749999999999996,1,ssp126,Com extrapolação
-58.583333333333336,-15.749999999999996,1,ssp126,Com extrapolação
-58.41666666666667,-15.749999999999996,1,ssp126,Com extrapolação
-58.25,-15.749999999999996,1,ssp126,Com extrapolação
-60.083333333333336,-15.916666666666664,1,ssp126,Com extrapolação
-59.91666666666667,-15.916666666666664,1,ssp126,Com extrapolação
-59.75,-15.916666666666664,1,ssp126,Com extrapolação
-59.583333333333336,-15.916666666666664,1,ssp126,Com extrapolação
-59.41666666666667,-15.916666666666664,1,ssp126,Com extrapolação
-59.25,-15.916666666666664,1,ssp126,Com extrapolação
-59.083333333333336,-15.916666666666664,1,ssp126,Com extrapolação
-58.91666666666667,-15.916666666666664,1,ssp126,Com extrapolação
-58.75,-15.916666666666664,1,ssp126,Com extrapolação
-58.583333333333336,-15.916666666666664,1,ssp126,Com extrapolação
-58.41666666666667,-15.916666666666664,1,ssp126,Com extrapolação
-58.25,-15.916666666666664,1,ssp126,Com extrapolação
-60.083333333333336,-16.08333333333333,1,ssp126,Com extrapolação
-59.91666666666667,-16.08333333333333,1,ssp126,Com extrapolação
-59.75,-16.08333333333333,1,ssp126,Com extrapolação
-59.583333333333336,-16.08333333333333,1,ssp126,Com extrapolação
-59.41666666666667,-16.08333333333333,1,ssp126,Com extrapolação
-59.25,-16.08333333333333,1,ssp126,Com extrapolação
-59.083333333333336,-16.08333333333333,1,ssp126,Com extrapolação
-58.91666666666667,-16.08333333333333,1,ssp126,Com extrapolação
-58.75,-16.08333333333333,1,ssp126,Com extrapolação
-58.583333333333336,-16.08333333333333,1,ssp126,Com extrapolação
-58.41666666666667,-16.08333333333333,1,ssp126,Com extrapolação
-58.25,-16.08333333333333,1,ssp126,Com extrapolação
-60.41666666666667,5.083333333333336,1,ssp245,Com extrapolação
-60.25,5.083333333333336,1,ssp245,Com extrapolação
-60.41666666666667,4.916666666666669,1,ssp245,Com extrapolação
-60.25,4.916666666666669,1,ssp245,Com extrapolação
-60.583333333333336,4.750000000000003,1,ssp245,Com extrapolação
-60.41666666666667,4.750000000000003,1,ssp245,Com extrapolação
-60.25,4.750000000000003,1,ssp245,Com extrapolação
