lon,lat,pa,tipo,bio4_sazonalidade_temperatura,bio5_temp_max_mes_quente,bio12_precipitacao_anual,bio14_precipitacao_mes_seco,bio18_precipitacao_trimestre_quente,elevacao,declividade,bio4_sazonalidade_temperatura_z,bio5_temp_max_mes_quente_z,bio12_precipitacao_anual_z,bio14_precipitacao_mes_seco_z,bio18_precipitacao_trimestre_quente_z,elevacao_z,declividade_z,treino
-59.116667,-0.583333,1,Presenca,51.33632278442383,32.129249572753906,2221,103,322,156,0.1461978554725647,0.06929071715272944,-0.5251644224899957,0.14054338819784415,1.4189821830968743,-0.23357337971676753,-0.03847112068279234,1.2233664709279082,FALSE
-54.718333,-2.436111,1,Presenca,63.638057708740234,31.684249877929688,1989,29,140,24,0.15474794805049896,0.8709323242278751,-0.9703455832775727,-0.5909945998317178,-0.46215773726880793,-1.3802740172916739,-1.2034578261789812,1.3456689785452702,FALSE
-58.966667,-0.116667,1,Presenca,52.8272590637207,31.878999710083008,2155,97,307,245,0.1823904514312744,0.16644746474445996,-0.7755163342924734,-0.06756655667263467,1.266457324688846,-0.3280816740223917,0.7470123398411531,1.7410737591923413,FALSE
-60.05,-3.166667,1,Presenca,49.14425277709961,32.04050064086914,2198,54,368,27,0.02275239117443561,-0.07355535572265905,-0.6139495452095165,0.06802022559146517,0.17336250609797663,0.05625205615381321,-1.1769808555995223,-0.5424260862912107,FALSE
-59.800556,-2.991389,1,Presenca,49.45139694213867,31.88774871826172,2345,79,397,81,0.0913982316851616,-0.053540329908781825,-0.7667637583648044,0.5315378300757134,0.8088827494647612,0.23896809181135323,-0.7003953851692633,0.439499940291264,FALSE
-48.81,-3.483056,1,Presenca,41.86274337768555,31.859498977661133,2168,42,209,85,0.05944322794675827,-0.548054353855106,-0.7950250188977684,-0.02657520389511612,-0.13168721071807996,-0.9455358634858028,-0.6650927577299849,-0.017591845850909393,FALSE
-52.63,0.57,1,Presenca,64.842437744140625,30.774999618530273,2413,60,209,411,0.20217916369438171,0.94941565629831,-1.8799666248958842,0.7459541369119644,0.3258873645060049,-0.9455358634858028,2.212071378571209,2.0241360898321816,FALSE
-51.8,3.43,1,Presenca,56.937232971191406,32.486000061035156,3153,78,280,96,0.08882825821638107,0.4342735972771291,-0.16826845529766457,3.0793080642476363,0.7834619397300898,-0.4981966037725151,-0.5680105322719691,0.40273844363178696,FALSE
-51.04,2.48,1,Presenca,72.23548126220703,32.7130012512207,2665,43,162,45,0.0871279165148735,1.4311827666661654,0.05882530346745574,1.5405557445992473,-0.10626640098340856,-1.2416618523100917,-1.0181190321227693,0.3784163615016551,FALSE
-52.22,0.81,1,Presenca,65.7359619140625,31.930500030517575,2395,61,207,181,0.09753039479255676,1.0076420898821454,-0.72399501259572685,0.6891968792200156,0.3513081742406763,-0.9581369693932194,0.18217030081269797,0.5272158238699541,FALSE
-52.95556944,1.018297222,1,Presenca,63.070194244384766,31.513750076293945,2367,61,212,289,0.08493702858686447,0.8339275453925457,-1.1409149128503362,0.6009078116992064,0.3513081742406763,-0.9266342046246779,1.135341241673216,0.3470773923546275,FALSE
-59.08333333333333,-9.25,0,Background,39.03811264038086,34.177249908447266,1962,7,253,159,0.10432589799165726,-0.7321211978878887,1.5236710651331227,-0.6761304863696409,-1.0214155514315784,-0.6683115335226386,-0.011994150103333507,0.624420277996765,FALSE
-55.75,-10.583333333333332,0,Background,48.14689636230469,35.580501556396484,2030,6,296,287,0.05560502782464027,-0.1385480095313929,2.9274949436143864,-0.46171417953339006,-1.0468363611662497,-0.3973877565131827,1.1176899279535768,-0.07249435075287525,FALSE
-60.08333333333333,-11.583333333333332,0,Background,67.54740905761719,32.53824996948242,1912,6,424,341,0.06754001975059509,1.1256849032108966,-0.11599723991450203,-0.8337895355139431,-1.0468363611662497,0.4090830215614767,1.594275398383836,0.09822654234064856,FALSE
-53.75,-10.75,0,Background,48.44344711303711,34.86199951171875,2205,3,334,347,0.02985204197466373,-0.11922330274336317,2.2086999017341173,0.09009249247166747,-1.1230987903702638,-0.1579667442722682,1.6472293395427537,-0.4408710343241245,FALSE
