lon,lat,pa,tipo,bio4_sazonalidade_temperatura,bio5_temp_max_mes_quente,bio12_precipitacao_anual,bio14_precipitacao_mes_seco,bio18_precipitacao_trimestre_quente,elevacao,declividade,bio4_sazonalidade_temperatura_z,bio5_temp_max_mes_quente_z,bio12_precipitacao_anual_z,bio14_precipitacao_mes_seco_z,bio18_precipitacao_trimestre_quente_z,elevacao_z,declividade_z,treino
-64.654939,-9.620525,1,Presenca,53.68148422241211,33.265499114990234,1884,24,449,135,0.05064395070075989,0.2221129812939846,0.6115484697670076,-0.9220786030347523,-0.5892617859421648,0.5665968454041836,-0.22380991473900422,-0.1434587487641416,TRUE
-60.285058,-2.439172,1,Presenca,43.41608047485352,31.79800033569336,2389,93,424,77,0.05211623385548591,-0.44683126178198745,-0.856548739332875,0.6702777933226993,1.1647740857501605,0.4090830215614767,-0.7356980126085417,-0.12239886899038395,FALSE
-56,-4,1,Presenca,60.913700103759766,32.8802490234375,2037,66,309,85,0.15315930545330048,0.6933997711253869,0.2261412774795748,-0.43964191265318775,0.47841222291403324,-0.3154805681149751,-0.6650927577299849,1.322944666314247,TRUE
-51.972222,-0.973889,1,Presenca,56.55431365966797,32.614749908447266,2500,52,227,18,0.05189947038888931,0.40932068988981485,-0.03946610511900364,1.02028088242305,0.12252088662863388,-0.8321259103190538,-1.256411767337899,-0.1254995038996496,FALSE
-64.736111,-9.744722,1,Presenca,55.49674987792969,33.11600112915039,1807,23,428,147,0.05462035164237022,0.3404046276601408,0.4619895202987927,-1.1648735387169775,-0.6146825956768363,0.4342852333763098,-0.11790203242116885,-0.08657938728142871,TRUE
-65.355556000000007,-4.898333,1,Presenca,28.80950355529785,32.035247802734375,2461,87,502,88,0.00839934311807155,-1.3986677196229134,-0.6192045253936893,0.8973068240904944,1.0122492273421322,0.9005261519507223,-0.638615787150526,-0.7477354151955705,FALSE
-64.95,-9.646944,1,Presenca,54.94429016113281,33.16025161743164,1779,22,426,123,0.00371094560250639,0.30440363284583116,0.5062580534406986,-1.2531626062377867,-0.6401034054115076,0.4216841274688933,-0.32971779705683957,-0.8147993408354455,TRUE
-48.798889,-2.797222,1,Presenca,40.61542892456055,31.78949928283691,2312,52,211,54,0.03660561144351959,-0.6293355039435148,-0.8650532588248387,0.42748285764047406,0.12252088662863388,-0.9329347575783863,-0.9386881203843929,-0.3442664100021866,TRUE
-56.893889,-2.891389,1,Presenca,67.24627685546875,33.07324981689453,2474,75,289,39,0.05117570608854294,1.1060616464948716,0.4192207745297117,0.938298176868013,0.7071995105260757,-0.44149162718914065,-1.071072973281687,-0.1358523963449,TRUE
-59,-1,1,Presenca,51.02878952026367,32.028751373291016,2279,104,322,158,0.03911209106445312,0.04925033572465112,-0.625703604009264,0.32342788520523463,1.4444029928315458,-0.23357337971676753,-0.02081980696315312,-0.30841314407111187,TRUE
-56.457222,-1.815556,1,Presenca,65.53587341308594,32.84225082397461,2431,61,274,98,0.129510760307312,0.994603338155911,0.18812758277039163,0.8027113946039132,0.3513081742406763,-0.5359999214947648,-0.5503592185523298,0.9846703907442887,FALSE
-51.986389,-2.301667,1,Presenca,51.74192810058594,32.23149871826172,2174,47,163,51,0.03977831080555916,0.09572195628174882,-0.4228735809093366,-0.00765611799779986,-0.004583162044723037,-1.2353612993563836,-0.9651650909638516,-0.29888338234996514,TRUE
-48.473333,-2.102778,1,Presenca,37.96368789672851,31.253250122070313,2390,72,334,36,0.01265009678900241,-0.8021360033996108,-1.4015210960797364,0.6734309743055854,0.6309370813220615,-0.1579667442722682,-1.0975499438611458,-0.6869316486304888,TRUE
-48.288222,-3.725667,1,Presenca,41.24590301513672,31.98175048828125,1964,36,207,130,0.01667168736457824,-0.5882507084818853,-0.6727236554611108,-0.6698241244038688,-0.28421206912610825,-0.9581369693932194,-0.2679381990381023,-0.6294058841408009,FALSE
-49.16,-3.035278,1,Presenca,43.505584716796875,32.1515007019043,2350,46,213,55,0.02957688830792904,-0.4409987247623769,-0.5029042195747597,0.5473037349901437,-0.030003971779394418,-0.9203336516709697,-0.9298624635245732,-0.4448068962010605,FALSE
-59.116667,-0.583333,1,Presenca,51.33632278442383,32.129249572753906,2221,103,322,156,0.1461978554725647,0.06929071715272944,-0.5251644224899957,0.14054338819784415,1.4189821830968743,-0.23357337971676753,-0.03847112068279234,1.2233664709279082,FALSE
-59.116667,0.583333,1,Presenca,53.92979049682617,32.474998474121094,1925,79,261,160,0.077598676085472107,0.23829384050553135,-0.17927452853742806,-0.7927981827364246,0.8088827494647612,-0.6179071098929724,-0.0031684932435138945,0.2421078958819626,TRUE
-63,-5,1,Presenca,27.64173698425293,32.416751861572266,2413,78,666,45,0.03969604521989822,-1.4747651381139157,-0.23754489341189025,0.7459541369119644,0.7834619397300898,1.9338168363588797,-1.0181190321227693,-0.30006012837057666,TRUE
-52.916667,-1.116667,1,Presenca,61.066070556640625,32.26824951171875,1903,41,142,80,0.100615993142128,0.7033289799296456,-0.38610780088441227,-0.8621681643599175,-0.15710802045275132,-1.3676729113842574,-0.7092210420290829,0.5713529384348274,TRUE
-52.583333,-0.666667,1,Presenca,62.38731002807617,32.42974853515625,2254,50,182,77,0.1400032639503479,0.7894274481318097,-0.22454291992788392,0.24459836063308357,0.07167926715929111,-1.1156507932359263,-0.7356980126085417,1.1347575968219612,TRUE
