lon,lat,GLM,GAM,RF,BRT,MaxEnt,Ensemble_Media,Ensemble_Ponderado,Consenso_Binario,Incerteza_SD,Amplitude
-67.41666666666667,-2.0833333333333304,1.4524045582220424e-5,9.904011385515332e-4,0.01054325420409441,0.016968736425042152,0.016077984124422073,0.00891898013651371,0.008967135101556778,0,0.008075268939137459,0.01695421151816845
-67.25,-2.0833333333333304,2.9428298148559406e-5,0.0012284608092159033,0.0015583332860842347,0.013854920864105225,0.021028928458690643,0.007540014572441578,0.007655271328985691,0,0.009405503049492836,0.020999500527977943
-67.08333333333333,-2.0833333333333304,3.4621814847923815e-5,0.0012601533671841025,0.0035500000230968,0.014782212674617767,0.023045111447572708,0.008534420281648636,0.008647958748042583,0,0.009995011612772942,0.023010490462183952
-66.91666666666667,-2.0833333333333304,3.173785444232635e-5,0.0011775486636906862,0.013444444164633751,0.011493407189846039,0.02171403169631958,0.009572234004735947,0.009606131352484226,0,0.009049861691892147,0.021682294085621834
-66.75,-2.0833333333333304,1.0323898459319025e-4,0.0026374878361821175,0.002619047649204731,0.01191343367099762,0.04297614470124245,0.012049870565533638,0.012235353700816631,0,0.017865529283881187,0.04287290573120117
-66.58333333333333,-2.0833333333333304,5.9003210481023416e-5,0.002065365668386221,0.0037523808423429728,0.014520416967570782,0.03707883134484291,0.011495199985802174,0.011660275980830193,0,0.01535686943680048,0.03701982647180557
-66.41666666666667,-2.0833333333333304,3.905150151695125e-5,0.001680781482718885,0.0036249998956918716,0.017365366220474243,0.035119522362947464,0.01156594417989254,0.011734852567315102,0,0.014849651604890823,0.03508047014474869
-66.25,-2.0833333333333304,1.6355709522031248e-4,0.0027786539867520332,0.0016166666755452752,0.013704936020076275,0.04896722361445427,0.013446207158267498,0.01366809569299221,0,0.020566800609230995,0.0488036647439003
-66.08333333333333,-2.0833333333333304,4.1207807953469455e-4,0.004000603687018156,0.0028539681807160378,0.014408528804779053,0.06153741106390953,0.01664251834154129,0.016905251890420914,0,0.02566082403063774,0.06112533435225487
-65.91666666666667,-2.0833333333333304,4.4677965342998505e-4,0.004026397597044706,0.0033055555541068316,0.012375903315842152,0.05938100814819336,0.015907129272818565,0.016151517629623413,0,0.024705370888113976,0.058934226632118225
-65.75,-2.0833333333333304,2.765985846053809e-4,0.003211615839973092,0.002343650907278061,0.012190572917461395,0.04830243065953255,0.013264973647892475,0.01347285695374012,0,0.020111072808504105,0.04802583158016205
-65.58333333333333,-2.0833333333333304,1.6022755880840123e-4,0.0022804872132837772,0.004831349011510611,0.013507719151675701,0.03911453112959862,0.011978862807154655,0.012141380459070206,0,0.01599615253508091,0.03895430266857147
-65.41666666666667,-2.0833333333333304,5.538244658964686e-5,0.0012348737800493836,0.0072916666977107525,0.014325442723929882,0.03084815852344036,0.010751104913651943,0.01087119709700346,0,0.01258562970906496,0.030792776495218277
-65.25,-2.0833333333333304,1.2575859727803618e-5,6.85346603859216e-4,0.053993649780750275,0.021489910781383514,0.020771104842424393,0.019390517845749855,0.019193492829799652,0,0.021960636600852013,0.05398107320070267
-65.08333333333333,-2.0833333333333304,2.5954270768124843e-6,3.8948215660639107e-4,0.031942855566740036,0.013787493109703064,0.012801604345440865,0.011784805916249752,0.011673897504806519,0,0.01303903292864561,0.03194025903940201
-64.91666666666667,-2.0833333333333304,5.634337867377326e-7,1.6614281048532575e-4,0.020177381113171577,0.013882082886993885,0.006336868740618229,0.008112607523798943,0.008052564226090908,0,0.008816893212497234,0.02017681859433651
-64.75,-2.0833333333333304,1.9485655684547964e-6,2.504471340216696e-4,0.01184325385838747,0.011996879242360592,0.00795415323227644,0.006409336347132921,0.006403213366866112,0,0.005960727576166391,0.011994930915534496
-64.58333333333333,-2.0833333333333304,6.94690197633463e-6,4.1322142351418734e-4,0.026497619226574898,0.016381334513425827,0.010209905914962292,0.010701805353164673,0.010623760521411896,0,0.01120537519454956,0.026490671560168266
-64.41666666666667,-2.0833333333333304,2.855778620869387e-5,7.616033544763923e-4,0.017367856577038765,0.014159574173390865,0.014622744172811508,0.009388066828250885,0.009378236718475819,0,0.008304554037749767,0.017339298501610756
-64.25,-2.0833333333333304,8.766153769101948e-5,0.001228174427524209,0.005234523676335812,0.012411631643772125,0.019351353868842125,0.007662668824195862,0.0077428556978702545,0,0.008121843449771404,0.01926369220018387
-64.08333333333333,-2.0833333333333304,1.850804255809635e-4,0.0018559815362095833,0.004998412914574146,0.012379288673400879,0.02434423565864563,0.00875260028988123,0.008851993829011917,0,0.009890799410641193,0.024159155786037445
-63.91666666666667,-2.0833333333333304,4.3806133908219635e-4,0.003016857197508216,0.020828571170568466,0.012823661789298058,0.03097301349043846,0.013616032898426056,0.013637151569128036,0,0.012648268602788448,0.030534952878952026
-63.75,-2.0833333333333304,0.0011291735572740436,0.004207090940326452,0.0038789683021605015,0.01286946889013052,0.04040294140577316,0.012497528456151485,0.012663856148719788,0,0.016210341826081276,0.03927376866340637
-63.583333333333336,-2.0833333333333304,0.0018490595975890756,0.005676907021552324,9.789682226255536e-4,0.012619657441973686,0.04941758140921593,0.014108434319496155,0.014325326308608055,0,0.020265229046344757,0.04843861237168312
-63.41666666666667,-2.0833333333333304,0.0024916930124163628,0.007014073897153139,0.003978968132287264,0.012589295394718647,0.056265465915203094,0.016467899084091187,0.016689423471689224,0,0.022580813616514206,0.05377377197146416
-63.25,-2.0833333333333304,0.00343672395683825,0.008199136704206467,0.0024789683520793915,0.013018106110394001,0.06157901510596275,0.01774238981306553,0.01799476332962513,0,0.024862956255674362,0.05910004675388336
-63.083333333333336,-2.0833333333333304,0.005154393147677183,0.009001375176012516,0.01985793560743332,0.01738746091723442,0.0825413316488266,0.02678849920630455,0.027031730860471725,0,0.03173801675438881,0.07738693803548813
-62.91666666666667,-2.0833333333333304,0.004070929251611233,0.009776737540960312,0.01721031777560711,0.012776234187185764,0.06669449061155319,0.022105742245912552,0.022277988493442535,0,0.025379225611686707,0.06262356042861938
-62.75,-2.0833333333333304,0.0035462919622659683,0.009562598541378975,0.0039432537741959095,0.013018106110394001,0.06921381503343582,0.019856812432408333,0.02012479677796364,0,0.02787528932094574,0.065667524933815
-62.583333333333336,-2.0833333333333304,0.0037888644728809595,0.00966609176248312,0.0060404762625694275,0.0128922825679183,0.07010751217603683,0.02049904502928257,0.02075720578432083,0,0.027948595583438873,0.06631864607334137
-62.41666666666667,-2.0833333333333304,0.00472636055201292,0.011237827129662037,0.009068254381418228,0.01290428638458252,0.08004309982061386,0.023595966398715973,0.0238714087754488,0,0.03170343488454819,0.07531674206256866
-62.25,-2.0833333333333304,0.00691952696070075,0.015031419694423676,0.0040873014368116856,0.012720485217869282,0.09993667900562286,0.027739081531763077,0.028117870911955833,0,0.04059678688645363,0.09584937989711761
-62.083333333333336,-2.0833333333333304,0.011089484207332134,0.021871887147426605,0.025630952790379524,0.02123357728123665,0.12588264048099518,0.041141707450151443,0.041498616337776184,0,0.04767705127596855,0.11479315906763077
-61.91666666666667,-2.0833333333333304,0.024639250710606575,0.02798478864133358,0.011485714465379715,0.02026379480957985,0.19357243180274963,0.05558919534087181,0.0563361756503582,0,0.07738261669874191,0.18208672106266022
-61.75,-2.0833333333333304,0.032588087022304535,0.03354986011981964,0.014138491824269295,0.02477886714041233,0.21577748656272888,0.06416656076908112,0.06500670313835144,0,0.085109710693359375,0.20163899660110474
-61.583333333333336,-2.0833333333333304,0.03812529891729355,0.04001245275139809,0.01538214273750782,0.025601331144571304,0.25689205527305603,0.07520265877246857,0.07619655132293701,0,0.10205746442079544,0.24150991439819336
-61.41666666666667,-2.0833333333333304,0.033939823508262634,0.052318595349788666,0.019790079444646835,0.020713061094284058,0.22551172971725464,0.0704546570777893,0.07119854539632797,0,0.08767278492450714,0.2057216465473175
-61.25,-2.0833333333333304,0.09803548455238342,0.10464794188737869,0.022114286199212074,0.041581325232982635,0.38171660900115967,0.12961913645267487,0.1310567706823349,0,0.145329087972641,0.35960233211517334
