lon,lat,pa,tipo,pred,modelo,n_modelos
-47.91666666666667,-3.749999999999997,0,background,0.03440612517524139,GAM,1
-66.58333333333333,-0.08333333333333037,0,background,0.03344124633026225,GAM,1
-66.91666666666667,-7.916666666666664,0,background,0.1847621042913624,GAM,1
-59.083333333333336,-2.4166666666666643,0,background,0.23687021003077355,GAM,1
-56.91666666666667,-8.249999999999996,0,background,0.00399242037824178,GAM,1
-48.583333333333336,-1.4166666666666643,0,background,0.26694824098600695,GAM,1
-67.75,-9.08333333333333,0,background,0.12426946329920029,GAM,1
-63.75,-10.08333333333333,0,background,0.14785293889976983,GAM,1
-54.083333333333336,-9.249999999999996,0,background,0.00634044688077274,GAM,1
-68.25,-6.916666666666664,0,background,0.22877891324026703,GAM,1
-71.75,-6.7499999999999964,0,background,0.00802699244559331,GAM,1
-65.25,-1.4166666666666643,0,background,0.01042074640710435,GAM,1
-66.25,-3.916666666666664,0,background,0.01367458051657528,GAM,1
-56.91666666666667,-8.416666666666664,0,background,0.00637860601297604,GAM,1
-58.41666666666667,-15.416666666666664,0,background,4.771388112163714e-5,GAM,1
-52.91666666666667,-1.7499999999999971,0,background,0.09383009427809538,GAM,1
-67.41666666666667,0.5833333333333357,0,background,0.00162784419052341,GAM,1
-62.41666666666667,-4.7499999999999964,0,background,0.00918759124154608,GAM,1
-56.41666666666667,-4.08333333333333,0,background,0.18250143665286803,GAM,1
-50.25,-1.7499999999999971,0,background,0.1406017072348267,GAM,1
-56.75,1.0833333333333357,0,background,0.04973298066311377,GAM,1
-66.91666666666667,-9.58333333333333,0,background,0.34533921918652277,GAM,1
-52.583333333333336,-3.5833333333333304,0,background,0.0569118966800124,GAM,1
-63.25,-2.5833333333333304,0,background,0.01026405449803147,GAM,1
-56.25,-1.7499999999999971,0,background,0.3250723729182406,GAM,1
-66.25,-6.7499999999999964,0,background,0.06992699325853231,GAM,1
-53.91666666666667,-11.583333333333329,0,background,0.03248907672968513,GAM,1
-61.583333333333336,-6.416666666666664,0,background,0.01166837127197916,GAM,1
-57.25,-10.249999999999996,0,background,0.00369934402147729,GAM,1
-62.75,-2.0833333333333304,0,background,0.00956259880643925,GAM,1
-53.41666666666667,-7.7499999999999964,0,background,0.00301428730040855,GAM,1
-58.25,-3.916666666666664,0,background,0.15118758561668935,GAM,1
-66.58333333333333,-8.08333333333333,0,background,0.15413692967877338,GAM,1
-69.08333333333333,-0.7499999999999973,0,background,0.00135525132225842,GAM,1
-60.583333333333336,1.7500000000000029,0,background,0.07418928824058336,GAM,1
-68.25,-9.249999999999996,0,background,0.07777466589877391,GAM,1
-66.41666666666667,-3.5833333333333304,0,background,0.00808818750219258,GAM,1
-68.08333333333333,-9.08333333333333,0,background,0.10527144793733476,GAM,1
-59.162667,-8.999722,1,presenca,0.0079829365079365,RF,1
-46.799722,-3.6225,1,presenca,0.06215634920634922,RF,1
-52.514444,-0.295278,1,presenca,0.5243873015873017,RF,1
-62,-9.116111,1,presenca,0.1593515873015873,RF,1
-63.94,-8.854167,1,presenca,0.31361269841269857,RF,1
-52.380833,-1.599167,1,presenca,0.2601261904761904,RF,1
-52.946266,1.963061,1,presenca,0.14989603174603178,RF,1
-51.972222,0.973889,1,presenca,0.4285428571428572,RF,1
-64.048056,-9.081667,1,presenca,0.37600555555555576,RF,1
-59.860682,-2.442484,1,presenca,0.18665000000000012,RF,1
-59.685556,-2.315278,1,presenca,0.27921507936507906,RF,1
-60.535278,-3.603056,1,presenca,0.24005952380952375,RF,1
-57.846944,-9.122222,1,presenca,0.00280674603174603,RF,1
-51.658889,0.9675,1,presenca,0.3302019841269841,RF,1
-56.306111,-1.655278,1,presenca,0.3578555555555557,RF,1
-61.595136,-7.948514,1,presenca,0.10563214285714286,RF,1
-63.591667,-8.581667,1,presenca,0.2199964285714286,RF,1
-60.285058,-2.439172,1,presenca,0.14002142857142855,RF,1
-51.972222,-0.973889,1,presenca,0.2174753968253967,RF,1
-64.736111,-9.744722,1,presenca,0.07369166666666672,RF,1
-64.95,-9.646944,1,presenca,0.19631230158730165,RF,1
-48.798889,-2.797222,1,presenca,0.3034456349206349,RF,1
-51.986389,-2.301667,1,presenca,0.23617341269841277,RF,1
-49.16,-3.035278,1,presenca,0.19193452380952375,RF,1
-63,-11,1,presenca,0.00368015873015873,RF,1
-53,-4,1,presenca,0.02969484126984126,RF,1
-52.63,0.57,1,presenca,0.4058138888888893,RF,1
-51.61687,-0.012935833,1,presenca,0.47350833333333314,RF,1
-52.45,0.9,1,presenca,0.5420837301587301,RF,1
-51.4,2.39,1,presenca,0.7700440476190469,RF,1
-51.18,3.43,1,presenca,0.4934162698412702,RF,1
-51.53,2.03,1,presenca,0.4993071428571428,RF,1
-52.22,0.81,1,presenca,0.591367857142857,RF,1
-51.93,2.93,1,presenca,0.3666396825396824,RF,1
-52.95556944,1.018297222,1,presenca,0.0903595238095238,RF,1
-52.08,0.9,1,presenca,0.5211210317460316,RF,1
-53.225626,0.77088,1,presenca,0.08317738095238097,RF,1
-60.17,-2.63,1,presenca,0.09200317460317464,RF,1
-66.08333333333333,-9.08333333333333,0,background,0.09117380952380952,RF,1
-63.75,0.4166666666666696,0,background,0.02024603174603174,RF,1
-65.75,-4.416666666666664,0,background,0.05857460317460319,RF,1
-72.91666666666667,-7.416666666666664,0,background,0.01194563492063491,RF,1
-63.75,-11.083333333333329,0,background,0.02299404761904761,RF,1
-53.25,2.0833333333333357,0,background,0.05949563492063495,RF,1
-57.91666666666667,-10.916666666666664,0,background,0.02380476190476189,RF,1
-67.91666666666667,-6.916666666666664,0,background,0.10865396825396822,RF,1
-51.083333333333336,-7.2499999999999964,0,background,0.00952738095238095,RF,1
-71.08333333333333,-6.2499999999999964,0,background,0.01458809523809523,RF,1
-67.41666666666667,-1.2499999999999971,0,background,0.01134523809523809,RF,1
-56.91666666666667,-12.916666666666664,0,background,0.01603690476190476,RF,1
-50.583333333333336,0.25000000000000266,0,background,0.08509722222222224,RF,1
-55.75,1.9166666666666692,0,background,0.17392380952380954,RF,1
-60.583333333333336,1.9166666666666692,0,background,0.1317511904761905,RF,1
-61.75,-1.7499999999999971,0,background,0.02179047619047619,RF,1
-63.583333333333336,-1.0833333333333304,0,background,0.02751626984126983,RF,1
-60.583333333333336,3.5833333333333357,0,background,0.1228031746031746,RF,1
-67.08333333333333,-0.7499999999999973,0,background,0.01863730158730158,RF,1
-67.41666666666667,-2.4166666666666643,0,background,0.00860277777777777,RF,1
-52.083333333333336,-9.58333333333333,0,background,0.0048547619047619,RF,1
-67.75,-7.916666666666664,0,background,0.03583373015873017,RF,1
-56.75,-3.2499999999999964,0,background,0.10831190476190472,RF,1
-51.41666666666667,4.083333333333336,0,background,0.3967341269841271,RF,1
-51.083333333333336,-7.08333333333333,0,background,0.01097380952380952,RF,1
-68.25,-2.9166666666666643,0,background,0.01495079365079365,RF,1
-52.91666666666667,-1.5833333333333304,0,background,0.16096666666666667,RF,1
-45.91666666666667,-1.2499999999999971,0,background,0.12358650793650788,RF,1
-61.25,2.7500000000000027,0,background,0.15345119047619038,RF,1
-66.08333333333333,-8.08333333333333,0,background,0.1193154761904762,RF,1
-53.25,-6.2499999999999964,0,background,0.03809047619047619,RF,1
-65.08333333333333,-7.416666666666664,0,background,0.012975,RF,1
-61.75,-9.08333333333333,0,background,0.1090722222222222,RF,1
-64.91666666666667,-2.7499999999999964,0,background,0.05779444444444445,RF,1
-52.91666666666667,-3.916666666666664,0,background,0.10112976190476196,RF,1
-55.75,-0.08333333333333037,0,background,0.07647857142857145,RF,1
-67.91666666666667,-2.0833333333333304,0,background,0.01177777777777777,RF,1
-65.75,-8.249999999999996,0,background,0.14472817460317455,RF,1
-52.083333333333336,-4.2499999999999964,0,background,0.09102896825396828,RF,1
-61.583333333333336,3.5833333333333357,0,background,0.23341309523809525,RF,1
-67.41666666666667,-3.2499999999999964,0,background,0.00354563492063492,RF,1
-59.583333333333336,-8.416666666666664,0,background,0.0360563492063492,RF,1
-51.25,-8.416666666666664,0,background,0.00840833333333333,RF,1
-54.75,-7.416666666666664,0,background,0.02718809523809523,RF,1
-61.75,-10.58333333333333,0,background,0.0328297619047619,RF,1
-70.58333333333333,-6.08333333333333,0,background,0.00589920634920634,RF,1
-72.08333333333333,-6.2499999999999964,0,background,0.02955119047619047,RF,1
-55.583333333333336,-4.7499999999999964,0,background,0.06237103174603174,RF,1
-60.75,-5.916666666666664,0,background,0.04668968253968254,RF,1
-48.41666666666667,-2.9166666666666643,0,background,0.430138492063492,RF,1
-60.083333333333336,-12.083333333333329,0,background,0.01510555555555555,RF,1
-61.75,-7.2499999999999964,0,background,0.02996309523809524,RF,1
-51.583333333333336,-6.08333333333333,0,background,0.0028095238095238,RF,1
-58.083333333333336,-2.0833333333333304,0,background,0.05058452380952382,RF,1
-54.083333333333336,-1.4166666666666643,0,background,0.30419563492063495,RF,1
-69.41666666666667,-4.7499999999999964,0,background,0.00892579365079365,RF,1
-45.75,-2.2499999999999973,0,background,0.0577214285714286,RF,1
-67.08333333333333,-9.58333333333333,0,background,0.03463730158730158,RF,1
-61.583333333333336,-11.583333333333329,0,background,0.04892539682539684,RF,1
-54.75,-7.7499999999999964,0,background,0.02986626984126982,RF,1
-62.25,-5.58333333333333,0,background,0.07320992063492064,RF,1
-68.41666666666667,-2.2499999999999973,0,background,0.03553730158730158,RF,1
-67.75,-7.2499999999999964,0,background,0.11925198412698412,RF,1
-54.41666666666667,-8.249999999999996,0,background,0.01073968253968253,RF,1
-47.41666666666667,-2.2499999999999973,0,background,0.21925,RF,1
-69.75,-6.2499999999999964,0,background,0.01140396825396825,RF,1
-57.91666666666667,-2.2499999999999973,0,background,0.10574325396825394,RF,1
-60.25,-9.08333333333333,0,background,0.04945238095238095,RF,1
-65.25,-10.416666666666664,0,background,0.09887738095238097,RF,1
-62.083333333333336,-11.749999999999996,0,background,0.04428531746031746,RF,1
-58.91666666666667,-10.749999999999996,0,background,0.03190833333333333,RF,1
-67.58333333333333,-7.416666666666664,0,background,0.09373849206349204,RF,1
-62.083333333333336,-12.416666666666664,0,background,0.01693412698412698,RF,1
-63.583333333333336,0.25000000000000266,0,background,0.02405119047619047,RF,1
-57.75,-5.08333333333333,0,background,0.08161190476190479,RF,1
-50.083333333333336,-0.5833333333333304,0,background,0.27847658730158736,RF,1
-54.25,-0.7499999999999973,0,background,0.05290119047619051,RF,1
-60.91666666666667,-8.249999999999996,0,background,0.17270515873015865,RF,1
-60.75,-4.416666666666664,0,background,0.03792500000000002,RF,1
-63.41666666666667,-4.916666666666664,0,background,0.08709206349206351,RF,1
-53.583333333333336,-3.749999999999997,0,background,0.11368928571428571,RF,1
-68.08333333333333,0.4166666666666696,0,background,0.04717738095238095,RF,1
-50.583333333333336,-9.416666666666664,0,background,0.00537738095238095,RF,1
-60.91666666666667,-10.249999999999996,0,background,0.07578015873015874,RF,1
-60.75,-1.2499999999999971,0,background,0.03785079365079365,RF,1
-66.91666666666667,0.9166666666666696,0,background,0.0432329365079365,RF,1
-65.75,0.25000000000000266,0,background,0.08060198412698415,RF,1
-71.91666666666667,-9.749999999999996,0,background,0.01669682539682539,RF,1
-67.75,-2.7499999999999964,0,background,0.0130515873015873,RF,1
-70.08333333333333,-6.916666666666664,0,background,0.03416904761904761,RF,1
-51.91666666666667,-7.08333333333333,0,background,0.0130515873015873,RF,1
-54.41666666666667,-1.0833333333333304,0,background,0.06662817460317463,RF,1
-49.083333333333336,-4.916666666666664,0,background,0.0447607142857143,RF,1
-62.75,-3.4166666666666643,0,background,0.06964206349206348,RF,1
-60.083333333333336,1.0833333333333357,0,background,0.06492341269841272,RF,1
-67.58333333333333,1.5833333333333357,0,background,0.10592222222222228,RF,1
-58.083333333333336,-11.083333333333329,0,background,0.03078373015873015,RF,1
-55.91666666666667,-4.08333333333333,0,background,0.42264047619047623,RF,1
-56.583333333333336,-4.416666666666664,0,background,0.04896388888888889,RF,1
-60.083333333333336,-12.916666666666664,0,background,0.01499126984126983,RF,1
-52.75,-6.2499999999999964,0,background,0.002,RF,1
-62.25,-2.0833333333333304,0,background,0.00408730158730158,RF,1
-54.91666666666667,-2.4166666666666643,0,background,0.16361428571428574,RF,1
-57.583333333333336,-14.749999999999996,0,background,0.00999404761904761,RF,1
-63.25,-3.749999999999997,0,background,0.01473452380952381,RF,1
-59.75,-4.416666666666664,0,background,0.11663769841269844,RF,1
-61.583333333333336,-7.916666666666664,0,background,0.10563214285714286,RF,1
-51.41666666666667,-0.7499999999999973,0,background,0.1856000000000001,RF,1
-62.583333333333336,2.916666666666669,0,background,0.04798333333333332,RF,1
-68.58333333333333,-1.5833333333333304,0,background,0.01307142857142857,RF,1
-56.91666666666667,-0.24999999999999736,0,background,0.09867658730158728,RF,1
-53.75,-7.08333333333333,0,background,0.0049563492063492,RF,1
-61.583333333333336,-10.916666666666664,0,background,0.0718634920634921,RF,1
-53.41666666666667,1.4166666666666692,0,background,0.10855158730158727,RF,1
-52.583333333333336,-10.416666666666664,0,background,0.09439246031746032,RF,1
-54.25,-12.583333333333329,0,background,0.04413809523809529,RF,1
-51.583333333333336,3.0833333333333357,0,background,0.5517166666666664,RF,1
-48.75,-0.9166666666666644,0,background,0.261634523809524,RF,1
-66.25,-7.916666666666664,0,background,0.09279206349206348,RF,1
-64.08333333333333,-2.0833333333333304,0,background,0.00499841269841269,RF,1
-50.91666666666667,-2.0833333333333304,0,background,0.16651507936507934,RF,1
-70.25,-9.416666666666664,0,background,0.00802222222222222,RF,1
-48.75,-8.58333333333333,0,background,0.02341309523809523,RF,1
-55.25,1.2500000000000029,0,background,0.04219444444444446,RF,1
-56.75,-13.416666666666664,0,background,0.01110595238095238,RF,1
-51.91666666666667,1.9166666666666692,0,background,0.4819476190476192,RF,1
-53.75,-7.7499999999999964,0,background,0.0039,RF,1
-64.91666666666667,-0.7499999999999973,0,background,0.03849484126984127,RF,1
-61.583333333333336,-4.08333333333333,0,background,0.18083571428571432,RF,1
-51.41666666666667,-9.58333333333333,0,background,0.00498174603174603,RF,1
-54.25,-11.916666666666664,0,background,0.05989960317460326,RF,1
-62.91666666666667,-1.0833333333333304,0,background,0.02652658730158729,RF,1
-50.583333333333336,-7.58333333333333,0,background,0.00624285714285714,RF,1
-61.41666666666667,4.083333333333336,0,background,0.11707222222222224,RF,1
-59.41666666666667,-15.416666666666664,0,background,0.05204920634920636,RF,1
-56.25,-2.2499999999999973,0,background,0.2098503968253969,RF,1
-58.583333333333336,-0.4166666666666643,0,background,0.2415765873015872,RF,1
-68.41666666666667,-7.58333333333333,0,background,0.02906587301587301,RF,1
-59.75,-9.08333333333333,0,background,0.02794841269841268,RF,1
-60.75,-2.5833333333333304,0,background,0.24288849206349192,RF,1
-60.91666666666667,1.4166666666666692,0,background,0.05725515873015876,RF,1
-56.75,0.7500000000000027,0,background,0.03187976190476189,RF,1
-50.583333333333336,0.5833333333333357,0,background,0.08868452380952384,RF,1
-65.41666666666667,-2.7499999999999964,0,background,0.02475396825396825,RF,1
-54.91666666666667,-5.2499999999999964,0,background,0.00772777777777777,RF,1
-49.41666666666667,-2.7499999999999964,0,background,0.2341972222222222,RF,1
-62.583333333333336,-12.083333333333329,0,background,0.00613968253968254,RF,1
-53.083333333333336,-4.416666666666664,0,background,0.07497658730158735,RF,1
-63.583333333333336,-9.749999999999996,0,background,0.15286428571428565,RF,1
-70.08333333333333,-9.249999999999996,0,background,0.00139285714285714,RF,1
-54.91666666666667,-10.249999999999996,0,background,0.29318333333333324,RF,1
-71.75,-8.749999999999996,0,background,0.02783253968253967,RF,1
-72.41666666666667,-5.58333333333333,0,background,0.00480595238095238,RF,1
-63.083333333333336,-5.7499999999999964,0,background,0.05307817460317464,RF,1
-60.25,-6.2499999999999964,0,background,0.02605833333333333,RF,1
-61.75,-4.08333333333333,0,background,0.1988444444444444,RF,1
-60.41666666666667,-12.416666666666664,0,background,0.03522103174603175,RF,1
-66.58333333333333,-3.916666666666664,0,background,0.0107579365079365,RF,1
-53.083333333333336,0.0833333333333357,0,background,0.3221841269841272,RF,1
-53.583333333333336,-10.249999999999996,0,background,0.11540158730158728,RF,1
-50.41666666666667,-1.0833333333333304,0,background,0.2112019841269841,RF,1
-69.08333333333333,0.7500000000000027,0,background,0.0841757936507937,RF,1
-56.75,-1.9166666666666643,0,background,0.511895238095238,RF,1
-62.083333333333336,-8.916666666666664,0,background,0.10038174603174602,RF,1
-56.25,-0.4166666666666643,0,background,0.1037563492063493,RF,1
-47.583333333333336,-3.4166666666666643,0,background,0.11009484126984127,RF,1
-64.58333333333333,-10.08333333333333,0,background,0.02364801587301587,RF,1
-64.91666666666667,-9.249999999999996,0,background,0.09939722222222218,RF,1
-55.083333333333336,-10.916666666666664,0,background,0.10021547619047624,RF,1
-65.08333333333333,-3.5833333333333304,0,background,0.00920119047619047,RF,1
-54.583333333333336,-8.416666666666664,0,background,0.00858452380952381,RF,1
-65.91666666666667,-6.58333333333333,0,background,0.01957023809523808,RF,1
-47.583333333333336,-4.7499999999999964,0,background,0.01593492063492063,RF,1
-55.083333333333336,-11.416666666666664,0,background,0.07413531746031754,RF,1
-58.91666666666667,-5.08333333333333,0,background,0.04279642857142857,RF,1
-53.083333333333336,-3.2499999999999964,0,background,0.08353809523809529,RF,1
-67.75,0.9166666666666696,0,background,0.0648329365079365,RF,1
-72.08333333333333,-7.916666666666664,0,background,0.03981984126984127,RF,1
-57.25,-2.0833333333333304,0,background,0.18084206349206344,RF,1
-69.41666666666667,0.25000000000000266,0,background,0.08311269841269843,RF,1
-69.41666666666667,-0.7499999999999973,0,background,0.01124920634920634,RF,1
-53.91666666666667,-2.4166666666666643,0,background,0.13919444444444448,RF,1
-58.75,-6.2499999999999964,0,background,0.02864365079365079,RF,1
-59.41666666666667,-9.416666666666664,0,background,0.11305079365079364,RF,1
-52.25,-8.08333333333333,0,background,0.00525873015873015,RF,1
-66.41666666666667,-9.749999999999996,0,background,0.1231980158730159,RF,1
-70.08333333333333,-10.749999999999996,0,background,0.01624404761904762,RF,1
-55.083333333333336,-5.7499999999999964,0,background,0.091140873015873,RF,1
-61.91666666666667,-1.4166666666666643,0,background,0.16414999999999996,RF,1
-48.41666666666667,-2.2499999999999973,0,background,0.2210916666666667,RF,1
-53.583333333333336,-1.2499999999999971,0,background,0.1973583333333334,RF,1
-48.583333333333336,-6.08333333333333,0,background,0.08916071428571434,RF,1
-52.583333333333336,-10.08333333333333,0,background,0.01725912698412698,RF,1
-64.08333333333333,-0.24999999999999736,0,background,0.0506420634920635,RF,1
-52.41666666666667,-10.416666666666664,0,background,0.08374325396825404,RF,1
-58.75,-3.0833333333333304,0,background,0.06600357142857143,RF,1
-49.083333333333336,-6.916666666666664,0,background,0.05031150793650794,RF,1
-61.25,4.083333333333336,0,background,0.19435436507936504,RF,1
-50.91666666666667,-4.916666666666664,0,background,0.01797579365079365,RF,1
-50.91666666666667,-6.58333333333333,0,background,0.01246111111111111,RF,1
-55.25,-8.58333333333333,0,background,0.09584603174603178,RF,1
-58.91666666666667,-10.08333333333333,0,background,0.03610515873015873,RF,1
-66.25,0.25000000000000266,0,background,0.04099682539682539,RF,1
-60.25,-7.08333333333333,0,background,0.0343202380952381,RF,1
-60.583333333333336,2.916666666666669,0,background,0.13180079365079367,RF,1
-57.25,-9.249999999999996,0,background,0.00824801587301587,RF,1
-58.41666666666667,0.5833333333333357,0,background,0.03639523809523809,RF,1
-69.41666666666667,-5.7499999999999964,0,background,0.01340912698412698,RF,1
-58.91666666666667,-4.916666666666664,0,background,0.0716420634920635,RF,1
-55.583333333333336,-10.916666666666664,0,background,0.02025079365079364,RF,1
-58.91666666666667,-6.08333333333333,0,background,0.02018730158730158,RF,1
-64.08333333333333,-1.2499999999999971,0,background,0.0150031746031746,RF,1
-64.91666666666667,-3.916666666666664,0,background,0.04363571428571429,RF,1
-49.75,-7.08333333333333,0,background,0.0137281746031746,RF,1
-56.083333333333336,-11.583333333333329,0,background,0.0316329365079365,RF,1
-61.583333333333336,-9.416666666666664,0,background,0.4096678571428573,RF,1
-67.58333333333333,-1.0833333333333304,0,background,0.01895277777777777,RF,1
-63.91666666666667,-5.58333333333333,0,background,0.08117142857142857,RF,1
-69.08333333333333,-9.249999999999996,0,background,0.00510674603174603,RF,1
-49.583333333333336,-3.916666666666664,0,background,0.10688531746031746,RF,1
-67.75,-0.9166666666666644,0,background,0.00418928571428571,RF,1
-46.41666666666667,-2.4166666666666643,0,background,0.22803650793650784,RF,1
-52.083333333333336,-3.4166666666666643,0,background,0.161040873015873,RF,1
-57.75,1.0833333333333357,0,background,0.0437329365079365,RF,1
-51.41666666666667,-8.58333333333333,0,background,0.02387896825396825,RF,1
-62.25,-0.4166666666666643,0,background,0.06012857142857144,RF,1
-55.91666666666667,-10.749999999999996,0,background,0.01247063492063492,RF,1
-62.25,-8.916666666666664,0,background,0.09476190476190476,RF,1
-63.083333333333336,1.2500000000000029,0,background,0.07123214285714287,RF,1
-65.08333333333333,-6.2499999999999964,0,background,0.09796468253968256,RF,1
-68.41666666666667,-2.7499999999999964,0,background,0.01484246031746031,RF,1
-64.08333333333333,-4.416666666666664,0,background,0.07156507936507939,RF,1
-57.91666666666667,0.4166666666666696,0,background,0.03592261904761904,RF,1
-67.08333333333333,-3.0833333333333304,0,background,0.00392063492063492,RF,1
-69.41666666666667,-8.249999999999996,0,background,0.06605714285714287,RF,1
-58.75,-0.08333333333333037,0,background,0.07356269841269844,RF,1
-53.75,-8.916666666666664,0,background,0.0029345238095238,RF,1
-54.583333333333336,-4.58333333333333,0,background,0.01763769841269841,RF,1
-50.25,-6.08333333333333,0,background,0.01921031746031745,RF,1
-54.41666666666667,-7.916666666666664,0,background,0.00711388888888888,RF,1
-68.75,-0.7499999999999973,0,background,0.00263333333333333,RF,1
-57.583333333333336,-12.416666666666664,0,background,0.0517134920634921,RF,1
-50.083333333333336,-1.0833333333333304,0,background,0.2129563492063491,RF,1
-65.91666666666667,-0.5833333333333304,0,background,0.03527619047619048,RF,1
-58.083333333333336,-10.916666666666664,0,background,0.04167579365079367,RF,1
-64.41666666666667,-4.08333333333333,0,background,0.03354841269841269,RF,1
-60.91666666666667,-7.08333333333333,0,background,0.061025,RF,1
-72.25,-6.58333333333333,0,background,0.01353690476190476,RF,1
-68.75,-5.08333333333333,0,background,0.00258055555555555,RF,1
-62.25,-1.4166666666666643,0,background,0.05250634920634922,RF,1
-58.41666666666667,-8.749999999999996,0,background,0.0021845238095238,RF,1
-70.08333333333333,-10.249999999999996,0,background,0.00723809523809523,RF,1
-64.25,-10.916666666666664,0,background,0.03189325396825397,RF,1
-52.41666666666667,-11.749999999999996,0,background,0.06250476190476192,RF,1
-69.75,-7.416666666666664,0,background,0.0511361111111111,RF,1
-69.75,-8.416666666666664,0,background,0.05171666666666666,RF,1
-63.41666666666667,-5.916666666666664,0,background,0.03567698412698415,RF,1
-50.91666666666667,-8.749999999999996,0,background,0.00676746031746031,RF,1
-63.75,-5.58333333333333,0,background,0.06626190476190479,RF,1
-50.75,-10.08333333333333,0,background,0.08761349206349205,RF,1
-67.41666666666667,-9.58333333333333,0,background,0.05448571428571428,RF,1
-51.583333333333336,-0.4166666666666643,0,background,0.3827996031746033,RF,1
-67.75,-7.7499999999999964,0,background,0.06393650793650794,RF,1
-45.91666666666667,-3.2499999999999964,0,background,0.10746984126984135,RF,1
-62.583333333333336,-1.7499999999999971,0,background,0.0272734126984127,RF,1
-54.583333333333336,-12.749999999999996,0,background,0.04316150793650794,RF,1
-58.91666666666667,-10.58333333333333,0,background,0.02935555555555554,RF,1
-52.583333333333336,-3.749999999999997,0,background,0.0633496031746032,RF,1
-60.083333333333336,0.7500000000000027,0,background,0.0697579365079365,RF,1
-54.083333333333336,-2.7499999999999964,0,background,0.15587301587301586,RF,1
-53.41666666666667,-4.416666666666664,0,background,0.06010119047619049,RF,1
-66.08333333333333,-1.2499999999999971,0,background,0.00694007936507936,RF,1
-69.91666666666667,-5.916666666666664,0,background,0.00487619047619047,RF,1
-57.583333333333336,-9.58333333333333,0,background,0.00240357142857142,RF,1
-51.41666666666667,-2.4166666666666643,0,background,0.1525111111111112,RF,1
-51.083333333333336,-2.4166666666666643,0,background,0.08960158730158735,RF,1
-49.583333333333336,-7.08333333333333,0,background,0.00820198412698412,RF,1
-54.91666666666667,-3.2499999999999964,0,background,0.09914087301587304,RF,1
-48.91666666666667,-4.08333333333333,0,background,0.10911626984126982,RF,1
-45.75,-4.416666666666664,0,background,0.13815515873015877,RF,1
-71.41666666666667,-7.916666666666664,0,background,0.04339563492063492,RF,1
-68.08333333333333,-1.5833333333333304,0,background,0.01012579365079364,RF,1
-47.583333333333336,-4.2499999999999964,0,background,0.02387857142857142,RF,1
-60.75,3.750000000000002,0,background,0.15783730158730155,RF,1
-62.75,-4.7499999999999964,0,background,0.01857341269841269,RF,1
-59.083333333333336,-8.916666666666664,0,background,0.0079829365079365,RF,1
-59.083333333333336,-0.5833333333333304,0,background,0.41527817460317423,RF,1
-58.083333333333336,-4.2499999999999964,0,background,0.11283015873015874,RF,1
-62.25,3.0833333333333357,0,background,0.0472484126984127,RF,1
-57.25,-1.5833333333333304,0,background,0.33824325396825417,RF,1
-66.91666666666667,-5.08333333333333,0,background,0.02803531746031745,RF,1
-69.91666666666667,-9.416666666666664,0,background,0.0117781746031746,RF,1
-47.41666666666667,-2.4166666666666643,0,background,0.2134392857142857,RF,1
-57.75,-6.7499999999999964,0,background,0.02994047619047618,RF,1
-60.083333333333336,4.416666666666669,0,background,0.08266428571428575,RF,1
-63.91666666666667,-0.5833333333333304,0,background,0.01922857142857143,RF,1
-47.91666666666667,-3.749999999999997,0,background,0.07889285714285717,RF,1
-66.58333333333333,-0.08333333333333037,0,background,0.02013968253968254,RF,1
-66.91666666666667,-7.916666666666664,0,background,0.1170218253968254,RF,1
-59.083333333333336,-2.4166666666666643,0,background,0.23059047619047604,RF,1
-56.91666666666667,-8.249999999999996,0,background,0.02586468253968253,RF,1
-48.583333333333336,-1.4166666666666643,0,background,0.20231865079365077,RF,1
-67.75,-9.08333333333333,0,background,0.03956111111111111,RF,1
-63.75,-10.08333333333333,0,background,0.14069126984126995,RF,1
-54.083333333333336,-9.249999999999996,0,background,0.0143813492063492,RF,1
-68.25,-6.916666666666664,0,background,0.12329761904761904,RF,1
-71.75,-6.7499999999999964,0,background,0.02386587301587301,RF,1
-65.25,-1.4166666666666643,0,background,0.00583333333333333,RF,1
-66.25,-3.916666666666664,0,background,0.01298333333333333,RF,1
-56.91666666666667,-8.416666666666664,0,background,0.03977579365079364,RF,1
-58.41666666666667,-15.416666666666664,0,background,0.02490555555555555,RF,1
-52.91666666666667,-1.7499999999999971,0,background,0.11719682539682542,RF,1
-67.41666666666667,0.5833333333333357,0,background,0.03317103174603175,RF,1
-62.41666666666667,-4.7499999999999964,0,background,0.17363611111111113,RF,1
-56.41666666666667,-4.08333333333333,0,background,0.03889325396825398,RF,1
-50.25,-1.7499999999999971,0,background,0.19761865079365076,RF,1
-56.75,1.0833333333333357,0,background,0.07319960317460315,RF,1
-66.91666666666667,-9.58333333333333,0,background,0.08967896825396822,RF,1
-52.583333333333336,-3.5833333333333304,0,background,0.09439206349206355,RF,1
-63.25,-2.5833333333333304,0,background,0.014298412698412701,RF,1
-56.25,-1.7499999999999971,0,background,0.33204166666666657,RF,1
-66.25,-6.7499999999999964,0,background,0.01746944444444443,RF,1
-53.91666666666667,-11.583333333333329,0,background,0.1376996031746031,RF,1
-61.583333333333336,-6.416666666666664,0,background,0.02884523809523808,RF,1
-57.25,-10.249999999999996,0,background,0.05581507936507938,RF,1
-62.75,-2.0833333333333304,0,background,0.00394325396825396,RF,1
