lon,lat,bio3_isotermalidade,bio4_sazonalidade_temperatura,bio5_temp_max_mes_quente,bio8_temp_media_trimestre_umido,bio12_precipitacao_anual,bio13_precipitacao_mes_umido,bio14_precipitacao_mes_seco,bio18_precipitacao_trimestre_quente,bio19_precipitacao_trimestre_frio,tipo
-68.91666666666667,-0.7499999999999973,86.20769500732422,44.224143981933594,30.7864990234375,25.630708694458008,3314,329,220,758,752,Background amazônico
-62.75,-11.083333333333329,70.6958999633789,57.03620147705078,33.40700149536133,24.857208251953125,1729,285,10,260,114,Background amazônico
-52.75,-6.58333333333333,73.56956481933594,31.099620819091797,33.433250427246094,24.71587562561035,2006,307,24,307,890,Background amazônico
-71.25,-6.916666666666664,80.90245819091797,47.83086013793945,30.989749908447266,25.522375106811523,2429,294,76,739,285,Background amazônico
-48.083333333333336,-4.58333333333333,78.51063537597656,47.20332717895508,32.770751953125,25.132749557495117,1700,329,20,129,862,Background amazônico
-69.25,-2.4166666666666643,84.36820983886719,38.34992218017578,31.048749923706055,26.01737403869629,3356,345,221,757,805,Background amazônico
-63.25,-12.249999999999996,72.04853057861328,68.3870849609375,32.96799850463867,25.818832397460938,1554,255,9,372,101,Background amazônico
-63.25,0.25000000000000266,88.9640884399414,40.36454772949219,32.17599868774414,26.17416763305664,2365,347,118,417,778,Background amazônico
-54.41666666666667,-1.5833333333333304,79.62320709228516,68.6773452758789,32.41725158691406,25.828582763671875,1798,313,47,165,838,Background amazônico
-59.75,-13.249999999999996,69.7551040649414,98.29743194580078,31.42474937438965,23.869709014892578,1953,326,10,439,98,Background amazônico
-68.91666666666667,-9.249999999999996,77.43871307373047,85.9679946899414,31.4114990234375,25.17275047302246,2080,302,35,807,149,Background amazônico
-58.083333333333336,-16.416666666666664,66.2169418334961,186.0081787109375,34.36750030517578,27.602916717529297,1366,241,23,466,79,Background amazônico
-68.08333333333333,-2.2499999999999973,86.26708221435547,36.827491760253906,31.10099983215332,25.832916259765625,3241,329,207,776,845,Background amazônico
-48.083333333333336,-6.2499999999999964,70.81671142578125,45.64988327026367,33.99449920654297,25.11983299255371,1605,288,17,176,779,Background amazônico
-50.583333333333336,-0.5833333333333304,81.5433120727539,58.92512130737305,32.40325164794922,25.885208129882813,2425,368,43,196,986,Background amazônico
-52.083333333333336,-9.416666666666664,71.8467025756836,36.34267044067383,34.4119987487793,25.66812515258789,1980,313,6,324,65,Background amazônico
-60.25,-10.749999999999996,69.98941802978516,53.72146987915039,33.0525016784668,24.90625,1977,340,7,232,90,Background amazônico
-62.91666666666667,-10.916666666666664,71.02521514892578,55.350440979003906,33.26499938964844,24.894582748413086,1780,292,10,266,117,Background amazônico
-69.75,0.0833333333333357,87.07829284667969,48.82766342163086,30.784500122070313,25.459667205810547,3249,355,209,790,853,Background amazônico
-57.41666666666667,-2.0833333333333304,77.70816802978516,62.75632095336914,32.77674865722656,26.28499984741211,2322,356,58,258,939,Background amazônico
-51.41666666666667,-6.58333333333333,72.82193756103516,32.846012115478516,34.11674880981445,24.70170783996582,1964,311,16,320,846,Background amazônico
-61.083333333333336,-3.4166666666666643,86.23706817626953,32.25159454345703,32.003997802734375,26.547582626342773,2477,334,67,404,988,Background amazônico
-68.08333333333333,-7.916666666666664,79.40789794921875,61.74631118774414,31.5260009765625,25.35795783996582,2155,308,38,489,144,Background amazônico
-64.41666666666667,-0.4166666666666643,89.55461120605469,33.79123306274414,31.876249313354492,26.141916275024414,2545,333,155,500,740,Background amazônico
-60.583333333333336,-7.2499999999999964,73.90526580810547,33.47494888305664,33.41524887084961,26.130125045776367,2514,365,31,584,1050,Background amazônico
-56.083333333333336,1.9166666666666692,78.88935852050781,58.125038146972656,32.667999267578125,25.69995880126953,1893,367,41,156,472,Background amazônico
-66.41666666666667,-2.4166666666666643,86.53478240966797,29.922378540039063,31.754749298095703,26.445791244506836,2956,321,177,605,660,Background amazônico
-53.083333333333336,-8.249999999999996,71.0086441040039,34.926143646240234,34.1515007019043,25.16379165649414,2016,313,11,355,871,Background amazônico
-48.41666666666667,-1.5833333333333304,84.31935119628906,39.59798049926758,30.909000396728516,25.81045913696289,2585,426,84,365,1184,Background amazônico
-64.25,-3.5833333333333304,87.89750671386719,25.48308753967285,31.962249755859375,26.637874603271484,2348,269,103,485,495,Background amazônico
-56.41666666666667,-7.58333333333333,66.95246124267578,42.725860595703125,34.13425064086914,25.38749885559082,2109,335,15,294,921,Background amazônico
-61.083333333333336,-3.9166666666666643,85.01017761230469,34.54187774658203,31.993249893188477,26.51570701599121,2438,299,95,462,853,Background amazônico
-59.75,-5.58333333333333,77.70035552978516,37.90972900390625,33.02975082397461,26.5848331451416,2317,312,56,471,903,Background amazônico
-57.91666666666667,-4.416666666666664,78.00531768798828,52.24702072143555,32.57624816894531,26.398792266845703,2398,349,67,383,928,Background amazônico
-65.08333333333333,-1.0833333333333304,89.345458984375,30.80602264404297,31.79724884033203,26.208707809448242,2546,312,154,517,672,Background amazônico
-65.41666666666667,-0.24999999999999734,89.66276550292969,34.92886734008789,32.020999908447266,26.306957244873047,2309,290,138,448,651,Background amazônico
-66.25,-1.4166666666666643,87.60851287841797,34.32448196411133,31.686500549316406,26.089916229248047,2683,319,166,565,674,Background amazônico
-56.083333333333336,-9.249999999999996,66.80695343017578,60.95895767211914,35.55175018310547,25.945999145507813,2198,341,8,321,943,Background amazônico
-47.75,-1.2499999999999973,83.76602935791016,48.80625915527344,31.70924949645996,25.75287437438965,2451,482,33,149,1226,Background amazônico
-56.083333333333336,-0.5833333333333304,79.69042205810547,60.27833938598633,32.032249450683594,25.5262508392334,2523,377,115,362,811,Background amazônico
-53.583333333333336,0.25000000000000266,81.0484390258789,60.66171646118164,31.780750274658203,25.22624969482422,2326,340,62,218,777,Background amazônico
-51.75,4.083333333333336,75.29119873046875,51.25531005859375,32.3745002746582,25.717666625976563,3251,492,68,281,1069,Background amazônico
-59.25,-10.249999999999996,68.452484130859375,48.78642654418945,33.7552490234375,24.927875518798828,1949,328,7,228,86,Background amazônico
-62.083333333333336,-3.0833333333333304,88.19763946533203,28.294687271118164,31.512500762939453,26.329374313354492,2682,332,105,606,594,Background amazônico
-47.75,-4.2499999999999964,80.194091796875,45.85015869140625,32.311248779296875,25.05329132080078,1721,335,23,205,868,Background amazônico
-65.25,-3.9166666666666643,85.31611633300781,27.16215705871582,32.04774856567383,26.512666702270508,2468,308,112,506,487,Background amazônico
-55.41666666666667,-3.2499999999999964,77.49597930908203,59.80926513671875,31.85300064086914,25.497207641601563,1906,307,40,204,797,Background amazônico
-53.41666666666667,-11.916666666666664,67.718536376953125,88.08575439453125,35.11650085449219,25.264667510986328,1808,315,1,450,44,Background amazônico
-58.583333333333336,-11.916666666666664,69.34455871582031,79.24571990966797,33.20524978637695,25.015790939331055,1958,330,4,448,71,Background amazônico
-57.25,-2.4166666666666643,77.04826354980469,65.9190673828125,32.9739990234375,26.414459228515625,2395,360,61,260,964,Background amazônico
-62.91666666666667,-8.249999999999996,71.836273193359375,42.72957992553711,32.792999267578125,25.50749969482422,2242,347,18,501,196,Background amazônico
-65.25,-1.9166666666666643,88.8563003540039,27.120838165283203,31.74650001525879,26.436790466308594,2959,337,173,650,829,Background amazônico
-52.41666666666667,-12.249999999999996,70.39324951171875,88.6175765991211,34.644500732421875,25.767541885375977,1661,297,2,411,47,Background amazônico
-56.75,-0.5833333333333304,79.2535171508789,59.54654312133789,32.71875,26.290666580200195,2548,386,113,371,821,Background amazônico
-58.083333333333336,-14.916666666666664,72.41453552246094,129.60166931152344,31.188499450683594,24.830081939697266,1639,290,13,564,67,Background amazônico
-57.25,1.7500000000000027,78.9210205078125,54.61970520019531,32.110748291015625,25.729000091552734,1854,346,46,173,414,Background amazônico
-45.25,-2.9166666666666643,82.8315658569336,45.016239166259766,32.425750732421875,26.247041702270508,2013,362,20,146,988,Background amazônico
-45.91666666666667,-1.0833333333333304,82.17217254638672,38.5565185546875,31.470434188842773,26.135072708129883,2045,442,3,54,1144,Background amazônico
-54.083333333333336,-6.2499999999999964,73.61199188232422,37.124183654785156,33.10749816894531,25.062999725341797,2029,322,22,268,936,Background amazônico
-63.91666666666667,-7.2499999999999964,75.6946792602539,36.265350341796875,32.900001525878906,25.896041870117188,2326,352,31,520,229,Background amazônico
-60.083333333333336,-15.749999999999996,65.49646759033203,165.01174926757813,33.9379997253418,27.141708374023438,1432,247,16,470,106,Background amazônico
-64.25,1.5833333333333357,91.25935363769531,32.24209976196289,29.978750228881836,23.746665954589844,2551,352,129,491,857,Background amazônico
-61.583333333333336,-9.58333333333333,70.72169494628906,43.337486267089844,32.95075225830078,25.034332275390625,2157,338,17,260,129,Background amazônico
-54.41666666666667,-6.7499999999999964,71.84095001220703,38.956356048583984,33.429500579833984,25.092208862304688,2168,340,16,295,997,Background amazônico
-56.75,-14.583333333333329,74.72821807861328,105.57167053222656,32.397499084472656,25.752124786376953,1556,248,11,570,62,Background amazônico
-67.91666666666667,-4.2499999999999964,83.17427825927734,35.6595573425293,31.52250099182129,26.14295768737793,2640,325,113,588,509,Background amazônico
-73.58333333333333,-8.08333333333333,80.66709899902344,51.671875,31.288999557495117,25.420333862304688,2008,274,52,612,207,Background amazônico
-68.25,-0.5833333333333304,86.94032287597656,44.24177169799805,30.92675018310547,25.358417510986328,3315,340,224,744,803,Background amazônico
-49.91666666666667,-6.916666666666664,71.68251037597656,48.4423942565918,34.41925048828125,24.810625076293945,1903,282,19,316,746,Background amazônico
-58.083333333333336,-1.7499999999999973,78.42314147949219,58.79511642456055,32.38475036621094,26.172624588012695,2282,343,73,271,843,Background amazônico
-62.75,-11.583333333333329,71.5464859008789,59.86587142944336,32.82625198364258,25.082874298095703,1653,276,9,246,103,Background amazônico
-72.58333333333333,-9.416666666666664,79.60438537597656,57.942970275878906,31.550251007080078,25.5089168548584,1704,234,32,559,129,Background amazônico
-63.25,-10.249999999999996,71.30852508544922,50.98141098022461,33.43949890136719,25.413999557495117,2027,335,10,302,129,Background amazônico
-61.75,-9.58333333333333,70.764984130859375,43.80465316772461,32.95199966430664,25.049375534057617,2154,348,16,258,130,Background amazônico
-48.083333333333336,-4.08333333333333,82.36090850830078,43.066261291503906,32.19099807739258,25.397708892822266,1835,352,28,208,922,Background amazônico
-56.25,-13.583333333333329,77.193389892578125,78.85020446777344,32.1150016784668,24.858583450317383,1906,324,3,757,35,Background amazônico
-51.91666666666667,-5.08333333333333,77.78489685058594,37.472373962402344,31.924999237060547,24.442249298095703,1792,302,24,240,875,Background amazônico
-50.083333333333336,-5.08333333333333,78.92170715332031,47.28024673461914,32.80699920654297,25.224916458129883,1860,335,26,173,909,Background amazônico
-61.583333333333336,3.2500000000000027,84.938995361328125,60.62498092651367,32.3702507019043,25.88912582397461,2039,345,83,336,881,Background amazônico
-54.75,0.5833333333333357,81.41876220703125,57.097190856933594,31.421998977661133,24.86025047302246,2243,347,69,232,700,Background amazônico
-52.41666666666667,-11.416666666666664,70.586090087890625,69.09693145751953,34.86750030517578,25.872417449951172,1798,306,3,464,51,Background amazônico
-48.91666666666667,-1.9166666666666643,85.15813446044922,39.21086883544922,31.49650001525879,25.917959213256836,2568,430,61,202,1195,Background amazônico
-64.91666666666667,-2.5833333333333304,89.353729248046875,23.72635841369629,31.83650016784668,26.546499252319336,3529,386,206,762,873,Background amazônico
-63.75,-7.2499999999999964,75.53426361083984,37.16963577270508,32.91400146484375,25.869417190551758,2291,337,30,338,227,Background amazônico
-66.58333333333333,-5.916666666666664,80.67314910888672,36.47891616821289,31.99250030517578,26.02400016784668,2635,340,67,565,367,Background amazônico
-56.583333333333336,-13.249999999999996,76.966339111328125,83.340667724609375,31.770750045776367,25.002500534057617,2003,339,3,809,36,Background amazônico
-46.25,-0.9166666666666643,81.19156646728516,41.67148971557617,31.673553466796875,26.05716323852539,2091,436,4,59,1148,Background amazônico
-55.75,-5.58333333333333,74.22943878173828,44.90486526489258,32.826499938964844,25.51533317565918,2764,436,43,553,1161,Background amazônico
-54.41666666666667,-11.583333333333329,68.98633575439453,64.53893280029297,34.56850051879883,25.13774871826172,1890,331,1,481,47,Background amazônico
-61.583333333333336,-10.58333333333333,70.45501708984375,51.397911071777344,32.72024917602539,24.45566749572754,2081,358,12,260,111,Background amazônico
-56.083333333333336,-11.249999999999996,71.14665222167969,53.47513961791992,33.36225128173828,24.78937530517578,1892,310,3,480,50,Background amazônico
-69.25,-8.916666666666664,78.21825408935547,79.55115509033203,31.383750915527344,25.244583129882813,2296,344,39,908,169,Background amazônico
-58.083333333333336,-1.4166666666666643,78.72564697265625,57.82765197753906,32.407501220703125,26.227874755859375,2325,357,82,290,819,Background amazônico
-64.58333333333333,1.0833333333333357,90.3774642944336,37.956504821777344,32.621498107910156,26.213666915893555,2448,336,123,443,771,Background amazônico
-56.91666666666667,1.0833333333333357,79.04108428955078,54.44990921020508,32.25325012207031,25.859458923339844,1996,358,59,202,517,Background amazônico
-61.25,4.250000000000003,86.491729736328125,57.73561096191406,31.07550048828125,24.48145866394043,1980,330,59,317,824,Background amazônico
-56.75,-8.916666666666664,67.14971923828125,47.8007926940918,35.12474822998047,25.932083129882813,2083,333,9,301,922,Background amazônico
-60.75,-11.249999999999996,69.14057159423828,59.9467658996582,32.769500732421875,24.155792236328125,1987,344,7,258,92,Background amazônico
-70.58333333333333,-4.08333333333333,80.52481842041016,41.49232482910156,31.41950035095215,26.55500030517578,2839,316,154,617,638,Background amazônico
-66.91666666666667,-9.416666666666664,74.18582916259766,68.55567169189453,32.123748779296875,25.87412452697754,1922,295,16,463,160,Background amazônico
-70.08333333333333,-4.58333333333333,80.368927001953125,42.58335876464844,31.346750259399414,26.366291046142578,2546,283,112,584,379,Background amazônico
-55.25,-7.58333333333333,67.59822082519531,49.47154235839844,34.75600051879883,25.607959747314453,2108,340,10,300,935,Background amazônico
-50.41666666666667,-8.749999999999996,71.108154296875,41.152305603027344,34.75374984741211,25.5170841217041,1898,291,9,295,833,Background amazônico
-65.25,-7.58333333333333,76.989776611328125,38.657196044921875,32.77425003051758,26.172040939331055,2525,334,37,592,282,Background amazônico
-62.25,-10.08333333333333,69.65034484863281,49.62409591674805,33.6619987487793,24.98670768737793,2110,320,14,269,131,Background amazônico
-66.75,-2.7499999999999964,86.01702117919922,31.232269287109375,31.64375114440918,26.297832489013672,2970,316,170,633,742,Background amazônico
-47.083333333333336,-1.5833333333333304,81.67918395996094,45.526309967041016,31.85700035095215,25.63716697692871,2252,437,25,123,1111,Background amazônico
-66.58333333333333,-0.7499999999999973,87.8788070678711,39.19547653198242,31.60849952697754,25.870332717895508,2515,289,151,525,646,Background amazônico
-54.75,0.0833333333333357,81.06780242919922,59.97871017456055,30.8387508392334,24.293916702270508,2355,347,72,261,758,Background amazônico
-57.583333333333336,-11.249999999999996,69.126708984375,62.388187408447266,34.221248626708984,25.424083709716797,1933,333,1,423,71,Background amazônico
-60.91666666666667,-9.249999999999996,70.36605072021484,40.539634704589844,33.263248443603516,25.25374984741211,2199,338,11,278,129,Background amazônico
-63.583333333333336,0.7500000000000027,89.45634460449219,41.32465744018555,32.400001525878906,26.1785831451416,2375,350,114,429,807,Background amazônico
-61.91666666666667,0.9166666666666696,87.3258056640625,48.347232818603516,32.645999908447266,26.425416946411133,1949,311,75,284,873,Background amazônico
-59.91666666666667,1.4166666666666692,79.37215423583984,56.95330047607422,32.27674865722656,25.8283748626709,1836,352,52,254,959,Background amazônico
-59.41666666666667,-5.416666666666664,77.57179260253906,40.55030822753906,32.988250732421875,26.593416213989258,2253,296,58,446,868,Background amazônico
-72.75,-8.249999999999996,78.6323471069336,56.20243453979492,31.256500244140625,25.485958099365234,2147,301,37,680,175,Background amazônico
-53.583333333333336,-1.0833333333333304,80.6942367553711,63.08451461791992,31.02924919128418,24.689374923706055,2139,371,36,141,838,Background amazônico
-53.083333333333336,0.9166666666666696,80.94279479980469,62.54424285888672,31.71875,25.062707901000977,2332,325,60,208,792,Background amazônico
-60.41666666666667,-5.7499999999999964,79.07561492919922,34.931358337402344,33.09124755859375,26.649166107177734,2486,341,58,517,978,Background amazônico
-49.583333333333336,-2.5833333333333304,86.8064193725586,41.764488220214844,32.03675079345703,25.973791122436523,2451,433,45,170,1160,Background amazônico
-57.083333333333336,-4.2499999999999964,77.69709014892578,55.60273361206055,32.67424774169922,26.22516632080078,2314,329,78,353,933,Background amazônico
-57.083333333333336,1.0833333333333357,79.016357421875,54.558231353759766,32.2760009765625,25.905874252319336,1984,356,60,204,501,Background amazônico
-54.91666666666667,-11.749999999999996,70.51659393310547,65.59992218017578,33.834999084472656,25.10683250427246,1810,321,0,455,41,Background amazônico
-55.75,-8.249999999999996,66.68169403076172,54.51973342895508,34.45600128173828,25.320499420166016,2178,344,10,302,961,Background amazônico
-52.91666666666667,-4.58333333333333,78.95049285888672,42.99250030517578,31.65399932861328,24.57866668701172,1646,275,28,212,783,Background amazônico
-67.25,-7.416666666666664,79.17143249511719,50.58964538574219,31.886749267578125,25.7432918548584,2238,321,47,509,153,Background amazônico
-43.583333333333336,-2.5833333333333304,81.56700897216797,47.38747787475586,33.027950286865234,26.76230812072754,1888,385,8,81,1045,Background amazônico
-71.91666666666667,-7.2499999999999964,79.5601577758789,52.00249099731445,30.87125015258789,25.429208755493164,2344,280,77,730,259,Background amazônico
-60.91666666666667,3.5833333333333357,83.45369720458984,71.55274200439453,33.54774856567383,26.42070770263672,1749,347,37,201,892,Background amazônico
-64.58333333333333,-7.416666666666664,76.620330810546875,35.9810791015625,32.93250274658203,26.12558364868164,2493,357,36,573,266,Background amazônico
-67.75,-3.9166666666666643,83.80253601074219,34.2498779296875,31.522750854492188,26.19762420654297,2679,317,129,586,552,Background amazônico
-51.41666666666667,-7.916666666666664,73.79326629638672,31.979022979736328,33.47549819946289,24.690500259399414,1957,283,11,342,819,Background amazônico
-50.25,-2.4166666666666643,85.79012298583984,40.65922164916992,32.03874969482422,25.69037437438965,2597,439,57,200,1160,Background amazônico
-58.083333333333336,-8.416666666666664,67.548828125,35.323768615722656,34.425750732421875,25.786916732788086,2058,318,9,292,918,Background amazônico
-59.583333333333336,-6.08333333333333,75.5090103149414,37.0396842956543,33.21149826049805,26.436248779296875,2243,308,42,485,898,Background amazônico
-60.91666666666667,-0.24999999999999734,84.28498077392578,42.22173309326172,32.135498046875,26.371875762939453,2233,328,109,371,824,Background amazônico
-60.583333333333336,-3.4166666666666643,84.044677734375,40.23053741455078,32.02574920654297,26.447500228881836,2199,299,49,361,867,Background amazônico
-60.083333333333336,-4.2499999999999964,82.06124114990234,42.809574127197266,32.37900161743164,26.502124786376953,2182,262,79,392,782,Background amazônico
-61.083333333333336,3.916666666666669,84.95220947265625,67.76100158691406,33.316749572753906,26.125041961669922,1709,337,36,185,862,Background amazônico
-67.58333333333333,-5.58333333333333,80.70051574707031,38.67709732055664,31.855499267578125,26.100873947143555,2595,329,75,583,278,Background amazônico
-59.083333333333336,-10.416666666666664,68.6100082397461,49.514923095703125,33.31325149536133,24.571083068847656,1976,329,6,224,81,Background amazônico
-67.08333333333333,-8.749999999999996,75.87471771240234,65.42166900634766,32.326499938964844,25.829666137695313,2070,304,23,518,176,Background amazônico
-65.41666666666667,-0.5833333333333304,89.437347412109375,33.45811080932617,31.969999313354492,26.266666412353516,2337,287,139,460,643,Background amazônico
-65.41666666666667,-0.9166666666666643,89.50045013427734,32.330020904541016,31.85824966430664,26.216459274291992,2416,295,144,486,644,Background amazônico
-59.583333333333336,-2.7499999999999964,80.40657043457031,50.408939361572266,32.04375076293945,26.244333267211914,2393,307,92,411,841,Background amazônico
-56.91666666666667,-2.7499999999999964,76.92145538330078,68.1832275390625,33.18299865722656,26.645708084106445,2473,346,76,284,955,Background amazônico
-67.91666666666667,-8.249999999999996,78.62630462646484,66.222198486328125,31.62725067138672,25.434833526611328,2116,293,33,683,127,Background amazônico
-50.083333333333336,-1.2499999999999973,84.23832702636719,45.939308166503906,32.04650115966797,25.721458435058594,2504,388,51,218,1049,Background amazônico
-56.75,-13.583333333333329,77.163299560546875,82.66797637939453,31.783750534057617,24.91575050354004,1936,319,3,761,37,Background amazônico
-59.91666666666667,-10.249999999999996,69.51166534423828,47.90044403076172,33.13574981689453,24.85704231262207,1968,331,6,226,90,Background amazônico
-52.41666666666667,-6.2499999999999964,74.01597595214844,31.378116607666016,33.2864990234375,24.6614990234375,1965,305,27,401,872,Background amazônico
-68.58333333333333,-11.083333333333329,70.09660339355469,92.19065856933594,31.974750518798828,25.824874877929688,1697,259,25,550,95,Background amazônico
-57.083333333333336,-0.08333333333333037,78.87903594970703,57.186248779296875,32.40174865722656,26.000165939331055,2378,368,107,325,710,Background amazônico
-60.583333333333336,-9.08333333333333,70.06586456298828,39.236785888671875,33.359249114990234,25.298583984375,2190,340,10,282,128,Background amazônico
-54.25,-11.416666666666664,68.68988037109375,61.754634857177734,34.67150115966797,25.230998992919922,1938,340,1,495,48,Background amazônico
-51.91666666666667,0.9166666666666696,78.49195861816406,68.9582290649414,32.010250091552734,25.351333618164063,2379,336,59,194,865,Background amazônico
-65.75,-4.58333333333333,83.43146514892578,29.558677673339844,32.00225067138672,26.359251022338867,2482,322,92,504,431,Background amazônico
-70.75,-7.416666666666664,81.17134094238281,50.38399887084961,30.712249755859375,25.123666763305664,2287,307,61,683,238,Background amazônico
-59.91666666666667,-4.58333333333333,81.39903259277344,42.11714553833008,32.46025085449219,26.584415435791016,2151,259,79,398,767,Background amazônico
-65.25,-10.58333333333333,75.2330093383789,65.14939880371094,33.87300109863281,26.818708419799805,1765,284,24,409,154,Background amazônico
-61.41666666666667,3.7500000000000027,85.4542236328125,64.26380157470703,33.18925094604492,26.139917373657227,1878,341,50,257,878,Background amazônico
-55.91666666666667,-5.916666666666664,73.09528350830078,42.6859130859375,32.99824905395508,25.548999786376953,2580,404,37,332,1094,Background amazônico
-49.75,-7.2499999999999964,71.25001525878906,50.240901947021484,34.78125,25.193374633789063,1875,276,16,304,757,Background amazônico
-63.91666666666667,2.5833333333333357,90.14730072021484,31.20798110961914,28.60325050354004,22.275875091552734,2633,373,108,546,973,Background amazônico
-69.41666666666667,-10.916666666666664,71.51143646240234,89.75267028808594,31.62725067138672,25.31720733642578,1593,225,18,553,69,Background amazônico
-55.583333333333336,-1.2499999999999973,80.46211242675781,62.19950866699219,32.659000396728516,26.07783317565918,2297,366,96,313,839,Background amazônico
-69.08333333333333,-5.7499999999999964,82.02872467041016,41.43145751953125,31.430500030517578,25.788541793823242,2727,346,87,639,306,Background amazônico
-62.583333333333336,2.2500000000000027,87.27327728271484,49.85708999633789,31.891250610351563,25.488000869750977,2205,340,90,354,874,Background amazônico
-48.91666666666667,-0.5833333333333304,74.88944244384766,76.84188079833984,32.84524917602539,26.24216651916504,3119,558,28,118,1550,Background amazônico
-61.75,-8.749999999999996,70.62806701660156,40.17294692993164,33.59375,25.432209014892578,2338,348,20,366,188,Background amazônico
-48.41666666666667,-6.58333333333333,70.86116027832031,50.191253662109375,34.028499603271484,24.928083419799805,1617,278,21,211,757,Background amazônico
-48.083333333333336,-3.0833333333333304,86.81170654296875,39.22618103027344,31.69824981689453,25.787750244140625,2070,393,47,200,1024,Background amazônico
-59.083333333333336,-11.416666666666664,68.34385681152344,66.592193603515625,33.3494987487793,24.670000076293945,1915,327,4,437,68,Background amazônico
-65.91666666666667,-6.2499999999999964,80.53775787353516,34.677406311035156,32.20524978637695,26.1230411529541,2771,362,65,600,378,Background amazônico
-52.583333333333336,-12.416666666666664,69.92002868652344,93.23982238769531,34.635501861572266,25.59600067138672,1657,295,2,405,45,Background amazônico
-57.75,-11.249999999999996,69.21905517578125,62.61238098144531,33.86375045776367,25.325374603271484,1949,334,2,430,70,Background amazônico
-68.58333333333333,-3.5833333333333304,85.2690200805664,37.63396453857422,31.076250076293945,25.85562515258789,2733,286,152,708,612,Background amazônico
-63.083333333333336,-8.08333333333333,72.24298858642578,41.61619567871094,32.978248596191406,25.648916244506836,2236,339,19,500,198,Background amazônico
-61.91666666666667,-9.749999999999996,70.487335205078125,46.05712890625,33.16175079345703,25.051334381103516,2139,359,11,248,126,Background amazônico
-65.41666666666667,-11.416666666666664,73.480316162109375,69.8682861328125,33.71099853515625,26.927457809448242,1664,267,17,380,143,Background amazônico
-54.583333333333336,1.0833333333333357,81.891845703125,57.071685791015625,31.208999633789063,24.643583297729492,2158,347,59,204,669,Background amazônico
-59.75,-0.4166666666666643,81.3448486328125,47.05108642578125,31.896249771118164,25.967374801635742,2166,322,108,348,743,Background amazônico
-57.25,-14.916666666666664,73.1033706665039,132.66299438476563,32.023250579833984,26.090707778930664,1501,244,15,676,74,Background amazônico
-62.25,-3.7499999999999964,87.74566650390625,27.862098693847656,31.6822509765625,26.453125,2703,341,98,660,550,Background amazônico
-70.08333333333333,-7.916666666666664,80.4993896484375,57.38270950317383,31.043750762939453,25.262666702270508,2258,295,52,722,179,Background amazônico
-50.41666666666667,-5.416666666666664,76.43376922607422,46.50173568725586,33.22650146484375,24.96158218383789,1847,320,23,202,880,Background amazônico
-67.58333333333333,-3.5833333333333304,84.60848236083984,33.78230285644531,31.476499557495117,26.09920883178711,2761,310,150,590,616,Background amazônico
-63.25,-8.08333333333333,72.496734619140625,41.686561584472656,32.90449905395508,25.60279083251953,2248,335,18,503,196,Background amazônico
-58.083333333333336,-10.749999999999996,69.31224060058594,52.929561614990234,33.62950134277344,25.25958251953125,1983,333,2,456,64,Background amazônico
-57.75,-1.0833333333333304,78.881744384765625,58.25240707397461,32.14324951171875,25.89470863342285,2442,370,90,325,825,Background amazônico
-50.41666666666667,-3.4166666666666643,83.40824890136719,45.893436431884766,31.98149871826172,25.547666549682617,2207,410,30,182,1089,Background amazônico
-70.41666666666667,-9.08333333333333,77.88101959228516,69.68115997314453,30.958250045776367,25.25262451171875,2063,281,39,692,146,Background amazônico
-54.41666666666667,-1.7499999999999973,78.58979034423828,70.45611572265625,32.63850021362305,26.010623931884766,1726,301,36,145,814,Background amazônico
-55.75,-6.7499999999999964,69.91761779785156,42.74782943725586,33.584251403808594,25.346542358398438,2227,355,20,298,979,Background amazônico
-64.41666666666667,-3.5833333333333304,87.1185302734375,26.74755096435547,31.986000061035156,26.560333251953125,2422,280,108,501,514,Background amazônico
-69.58333333333333,-6.416666666666664,82.38668060302734,42.8914680480957,31.54450035095215,25.64983367919922,2487,335,66,594,254,Background amazônico
-61.41666666666667,-5.916666666666664,81.33588409423828,32.60100555419922,33.12274932861328,26.745332717895508,2407,314,64,498,933,Background amazônico
-62.91666666666667,-7.7499999999999964,72.45698547363281,41.64423370361328,33.06575012207031,25.628250122070313,2195,332,22,312,217,Background amazônico
-54.083333333333336,-9.58333333333333,67.71028900146484,43.56996536254883,34.82849884033203,25.555707931518555,2167,346,7,367,981,Background amazônico
-66.25,-4.416666666666664,83.36090087890625,30.652616500854492,31.898500442504883,26.326791763305664,2623,335,103,544,478,Background amazônico
-60.083333333333336,-3.4166666666666643,82.266632080078125,45.78622055053711,32.16749954223633,26.43233299255371,2207,292,57,369,850,Background amazônico
-50.083333333333336,-9.749999999999996,71.77481842041016,50.333091735839844,33.67649841308594,25.89550018310547,1769,288,6,445,53,Background amazônico
-50.083333333333336,-5.2499999999999964,77.3862533569336,49.518741607666016,33.22600173950195,25.237709045410156,1848,328,25,185,892,Background amazônico
-63.583333333333336,-8.416666666666664,72.67668151855469,43.694580078125,32.822750091552734,25.74654197692871,2235,349,17,496,172,Background amazônico
-65.08333333333333,-10.08333333333333,74.88019561767578,59.70245361328125,33.41175079345703,26.414749145507813,1748,282,20,411,152,Background amazônico
-55.41666666666667,-4.2499999999999964,78.41290283203125,54.542938232421875,32.431251525878906,25.737709045410156,2048,325,66,302,842,Background amazônico
