lon,lat,classe,classe_nome
-57.75,-1.083333333333333,3,Alta
-57.58333333333333,-1.083333333333333,3,Alta
-57.416666666666664,-1.083333333333333,4,Muito alta
-57.25,-1.083333333333333,4,Muito alta
-57.08333333333333,-1.083333333333333,3,Alta
-56.916666666666664,-1.083333333333333,4,Muito alta
-56.75,-1.083333333333333,4,Muito alta
-56.58333333333333,-1.083333333333333,4,Muito alta
-56.416666666666664,-1.083333333333333,4,Muito alta
-56.25,-1.083333333333333,4,Muito alta
-56.08333333333333,-1.083333333333333,4,Muito alta
-55.916666666666664,-1.083333333333333,4,Muito alta
-55.75,-1.083333333333333,3,Alta
-55.58333333333333,-1.083333333333333,2,Moderada
-55.416666666666664,-1.083333333333333,4,Muito alta
-55.25,-1.083333333333333,3,Alta
-55.08333333333333,-1.083333333333333,3,Alta
-54.916666666666664,-1.083333333333333,3,Alta
-54.75,-1.083333333333333,2,Moderada
-54.58333333333333,-1.083333333333333,2,Moderada
-54.416666666666664,-1.083333333333333,3,Alta
-54.25,-1.083333333333333,3,Alta
-54.08333333333333,-1.083333333333333,4,Muito alta
-53.916666666666664,-1.083333333333333,2,Moderada
-53.75,-1.083333333333333,3,Alta
-53.58333333333333,-1.083333333333333,3,Alta
-53.416666666666664,-1.083333333333333,4,Muito alta
-53.25,-1.083333333333333,4,Muito alta
-53.08333333333333,-1.083333333333333,4,Muito alta
-52.916666666666664,-1.083333333333333,4,Muito alta
-52.75,-1.083333333333333,4,Muito alta
-52.58333333333333,-1.083333333333333,4,Muito alta
-52.416666666666664,-1.083333333333333,4,Muito alta
-52.25,-1.083333333333333,4,Muito alta
-52.08333333333333,-1.083333333333333,4,Muito alta
-51.916666666666664,-1.083333333333333,4,Muito alta
-51.75,-1.083333333333333,4,Muito alta
-51.58333333333333,-1.083333333333333,4,Muito alta
-51.416666666666664,-1.083333333333333,4,Muito alta
-51.25,-1.083333333333333,3,Alta
-51.08333333333333,-1.083333333333333,3,Alta
-50.916666666666664,-1.083333333333333,3,Alta
-50.75,-1.083333333333333,4,Muito alta
-50.58333333333333,-1.083333333333333,3,Alta
-50.416666666666664,-1.083333333333333,4,Muito alta
-50.25,-1.083333333333333,4,Muito alta
-50.08333333333333,-1.083333333333333,4,Muito alta
-49.916666666666664,-1.083333333333333,4,Muito alta
-49.75,-1.083333333333333,4,Muito alta
-49.58333333333333,-1.083333333333333,3,Alta
-49.416666666666664,-1.083333333333333,2,Moderada
-49.25,-1.083333333333333,2,Moderada
-49.08333333333333,-1.083333333333333,2,Moderada
-48.916666666666664,-1.083333333333333,2,Moderada
-48.75,-1.083333333333333,2,Moderada
-48.58333333333333,-1.083333333333333,2,Moderada
-48.416666666666664,-1.083333333333333,3,Alta
-48.25,-1.083333333333333,3,Alta
-48.08333333333333,-1.083333333333333,4,Muito alta
-47.916666666666664,-1.083333333333333,4,Muito alta
-47.75,-1.083333333333333,3,Alta
-47.58333333333333,-1.083333333333333,2,Moderada
-47.416666666666664,-1.083333333333333,2,Moderada
-47.25,-1.083333333333333,2,Moderada
-47.08333333333333,-1.083333333333333,2,Moderada
-46.916666666666664,-1.083333333333333,2,Moderada
-46.75,-1.083333333333333,2,Moderada
-46.58333333333333,-1.083333333333333,3,Alta
-46.416666666666664,-1.083333333333333,1,Baixa
-46.25,-1.083333333333333,1,Baixa
-65.08333333333333,-1.25,1,Baixa
-64.91666666666666,-1.25,1,Baixa
-64.75,-1.25,1,Baixa
-64.58333333333333,-1.25,1,Baixa
-64.41666666666666,-1.25,1,Baixa
-64.25,-1.25,1,Baixa
-64.08333333333333,-1.25,1,Baixa
-63.916666666666664,-1.25,1,Baixa
-63.74999999999999,-1.25,1,Baixa
-63.58333333333333,-1.25,1,Baixa
-63.416666666666664,-1.25,1,Baixa
-63.24999999999999,-1.25,1,Baixa
-63.08333333333333,-1.25,1,Baixa
-62.916666666666664,-1.25,1,Baixa
-62.75,-1.25,1,Baixa
-62.58333333333333,-1.25,1,Baixa
-62.416666666666664,-1.25,2,Moderada
-62.25,-1.25,2,Moderada
-62.08333333333333,-1.25,2,Moderada
-61.916666666666664,-1.25,2,Moderada
-61.75,-1.25,1,Baixa
-61.58333333333333,-1.25,1,Baixa
-61.416666666666664,-1.25,1,Baixa
-61.25,-1.25,1,Baixa
-61.08333333333333,-1.25,1,Baixa
-60.916666666666664,-1.25,1,Baixa
-60.75,-1.25,1,Baixa
-60.58333333333333,-1.25,1,Baixa
-60.416666666666664,-1.25,1,Baixa
-60.25,-1.25,1,Baixa
-60.08333333333333,-1.25,2,Moderada
-59.916666666666664,-1.25,2,Moderada
-59.75,-1.25,2,Moderada
-59.58333333333333,-1.25,3,Alta
-59.416666666666664,-1.25,3,Alta
-59.25,-1.25,3,Alta
-59.08333333333333,-1.25,3,Alta
-58.916666666666664,-1.25,3,Alta
-58.75,-1.25,2,Moderada
-58.58333333333333,-1.25,2,Moderada
-58.416666666666664,-1.25,3,Alta
-58.25,-1.25,3,Alta
-58.08333333333333,-1.25,2,Moderada
-57.916666666666664,-1.25,3,Alta
-57.75,-1.25,4,Muito alta
-57.58333333333333,-1.25,4,Muito alta
-57.416666666666664,-1.25,4,Muito alta
-57.25,-1.25,4,Muito alta
-57.08333333333333,-1.25,4,Muito alta
-56.916666666666664,-1.25,4,Muito alta
-56.75,-1.25,4,Muito alta
-56.58333333333333,-1.25,4,Muito alta
-56.416666666666664,-1.25,3,Alta
-56.25,-1.25,4,Muito alta
-56.08333333333333,-1.25,4,Muito alta
-55.916666666666664,-1.25,4,Muito alta
-55.75,-1.25,4,Muito alta
-55.58333333333333,-1.25,4,Muito alta
-55.416666666666664,-1.25,4,Muito alta
-55.25,-1.25,4,Muito alta
-55.08333333333333,-1.25,3,Alta
-54.916666666666664,-1.25,2,Moderada
-54.75,-1.25,2,Moderada
-54.58333333333333,-1.25,2,Moderada
-54.416666666666664,-1.25,3,Alta
-54.25,-1.25,3,Alta
-54.08333333333333,-1.25,3,Alta
-53.916666666666664,-1.25,2,Moderada
-53.75,-1.25,2,Moderada
-53.58333333333333,-1.25,4,Muito alta
-53.416666666666664,-1.25,3,Alta
-53.25,-1.25,4,Muito alta
-53.08333333333333,-1.25,3,Alta
-52.916666666666664,-1.25,3,Alta
-52.75,-1.25,4,Muito alta
-52.58333333333333,-1.25,4,Muito alta
-52.416666666666664,-1.25,4,Muito alta
-52.25,-1.25,4,Muito alta
-52.08333333333333,-1.25,4,Muito alta
-51.916666666666664,-1.25,4,Muito alta
-51.75,-1.25,4,Muito alta
-51.58333333333333,-1.25,4,Muito alta
-51.416666666666664,-1.25,4,Muito alta
-51.25,-1.25,4,Muito alta
-51.08333333333333,-1.25,3,Alta
-50.916666666666664,-1.25,3,Alta
-50.75,-1.25,3,Alta
-50.58333333333333,-1.25,3,Alta
-50.416666666666664,-1.25,3,Alta
-50.25,-1.25,3,Alta
-50.08333333333333,-1.25,4,Muito alta
-49.916666666666664,-1.25,4,Muito alta
-49.75,-1.25,3,Alta
-49.58333333333333,-1.25,4,Muito alta
-49.416666666666664,-1.25,2,Moderada
-49.25,-1.25,2,Moderada
-49.08333333333333,-1.25,3,Alta
-48.916666666666664,-1.25,3,Alta
-48.75,-1.25,2,Moderada
-48.58333333333333,-1.25,3,Alta
-48.416666666666664,-1.25,3,Alta
-48.25,-1.25,3,Alta
-48.08333333333333,-1.25,2,Moderada
-47.916666666666664,-1.25,3,Alta
-47.75,-1.25,3,Alta
-47.58333333333333,-1.25,2,Moderada
-47.416666666666664,-1.25,3,Alta
-47.25,-1.25,2,Moderada
-47.08333333333333,-1.25,2,Moderada
-46.916666666666664,-1.25,3,Alta
-46.75,-1.25,3,Alta
-46.58333333333333,-1.25,1,Baixa
-46.416666666666664,-1.25,1,Baixa
-46.25,-1.25,1,Baixa
-46.08333333333333,-1.25,1,Baixa
-45.916666666666664,-1.25,1,Baixa
-45.75,-1.25,1,Baixa
-65.08333333333333,-1.416666666666666,1,Baixa
-64.91666666666666,-1.416666666666666,1,Baixa
-64.75,-1.416666666666666,1,Baixa
-64.58333333333333,-1.416666666666666,1,Baixa
-64.41666666666666,-1.416666666666666,1,Baixa
-64.25,-1.416666666666666,1,Baixa
-64.08333333333333,-1.416666666666666,1,Baixa
-63.916666666666664,-1.416666666666666,1,Baixa
-63.74999999999999,-1.416666666666666,1,Baixa
-63.58333333333333,-1.416666666666666,1,Baixa
-63.416666666666664,-1.416666666666666,1,Baixa
-63.24999999999999,-1.416666666666666,1,Baixa
-63.08333333333333,-1.416666666666666,1,Baixa
-62.916666666666664,-1.416666666666666,1,Baixa
-62.75,-1.416666666666666,1,Baixa
-62.58333333333333,-1.416666666666666,1,Baixa
-62.416666666666664,-1.416666666666666,1,Baixa
-62.25,-1.416666666666666,1,Baixa
-62.08333333333333,-1.416666666666666,2,Moderada
-61.916666666666664,-1.416666666666666,3,Alta
-61.75,-1.416666666666666,1,Baixa
-61.58333333333333,-1.416666666666666,2,Moderada
-61.416666666666664,-1.416666666666666,1,Baixa
-61.25,-1.416666666666666,1,Baixa
-61.08333333333333,-1.416666666666666,1,Baixa
-60.916666666666664,-1.416666666666666,1,Baixa
-60.75,-1.416666666666666,1,Baixa
-60.58333333333333,-1.416666666666666,1,Baixa
-60.416666666666664,-1.416666666666666,1,Baixa
-60.25,-1.416666666666666,1,Baixa
-60.08333333333333,-1.416666666666666,2,Moderada
-59.916666666666664,-1.416666666666666,2,Moderada
-59.75,-1.416666666666666,3,Alta
-59.58333333333333,-1.416666666666666,3,Alta
-59.416666666666664,-1.416666666666666,3,Alta
-59.25,-1.416666666666666,3,Alta
-59.08333333333333,-1.416666666666666,3,Alta
-58.916666666666664,-1.416666666666666,2,Moderada
-58.75,-1.416666666666666,3,Alta
-58.58333333333333,-1.416666666666666,3,Alta
-58.416666666666664,-1.416666666666666,4,Muito alta
-58.25,-1.416666666666666,3,Alta
-58.08333333333333,-1.416666666666666,3,Alta
-57.916666666666664,-1.416666666666666,2,Moderada
-57.75,-1.416666666666666,3,Alta
-57.58333333333333,-1.416666666666666,3,Alta
-57.416666666666664,-1.416666666666666,4,Muito alta
-57.25,-1.416666666666666,4,Muito alta
-57.08333333333333,-1.416666666666666,4,Muito alta
-56.916666666666664,-1.416666666666666,4,Muito alta
-56.75,-1.416666666666666,4,Muito alta
-56.58333333333333,-1.416666666666666,4,Muito alta
-56.416666666666664,-1.416666666666666,4,Muito alta
-56.25,-1.416666666666666,4,Muito alta
-56.08333333333333,-1.416666666666666,3,Alta
-55.916666666666664,-1.416666666666666,3,Alta
-55.75,-1.416666666666666,3,Alta
-55.58333333333333,-1.416666666666666,4,Muito alta
-55.416666666666664,-1.416666666666666,3,Alta
-55.25,-1.416666666666666,4,Muito alta
-55.08333333333333,-1.416666666666666,4,Muito alta
-54.916666666666664,-1.416666666666666,4,Muito alta
-54.75,-1.416666666666666,2,Moderada
-54.58333333333333,-1.416666666666666,3,Alta
-54.416666666666664,-1.416666666666666,3,Alta
-54.25,-1.416666666666666,3,Alta
-54.08333333333333,-1.416666666666666,3,Alta
-53.916666666666664,-1.416666666666666,3,Alta
-53.75,-1.416666666666666,3,Alta
-53.58333333333333,-1.416666666666666,3,Alta
-53.416666666666664,-1.416666666666666,3,Alta
-53.25,-1.416666666666666,3,Alta
-53.08333333333333,-1.416666666666666,3,Alta
-52.916666666666664,-1.416666666666666,3,Alta
-52.75,-1.416666666666666,4,Muito alta
-52.58333333333333,-1.416666666666666,4,Muito alta
-52.416666666666664,-1.416666666666666,4,Muito alta
-52.25,-1.416666666666666,4,Muito alta
-52.08333333333333,-1.416666666666666,4,Muito alta
-51.916666666666664,-1.416666666666666,4,Muito alta
-51.75,-1.416666666666666,4,Muito alta
-51.58333333333333,-1.416666666666666,4,Muito alta
-51.416666666666664,-1.416666666666666,4,Muito alta
-51.25,-1.416666666666666,3,Alta
-51.08333333333333,-1.416666666666666,3,Alta
-50.916666666666664,-1.416666666666666,3,Alta
-50.75,-1.416666666666666,3,Alta
-50.58333333333333,-1.416666666666666,3,Alta
-50.416666666666664,-1.416666666666666,3,Alta
-50.25,-1.416666666666666,3,Alta
-50.08333333333333,-1.416666666666666,4,Muito alta
-49.916666666666664,-1.416666666666666,2,Moderada
-49.75,-1.416666666666666,4,Muito alta
-49.58333333333333,-1.416666666666666,4,Muito alta
-49.416666666666664,-1.416666666666666,3,Alta
-49.25,-1.416666666666666,2,Moderada
-49.08333333333333,-1.416666666666666,3,Alta
-48.916666666666664,-1.416666666666666,3,Alta
-48.75,-1.416666666666666,2,Moderada
-48.58333333333333,-1.416666666666666,3,Alta
-48.416666666666664,-1.416666666666666,3,Alta
-48.25,-1.416666666666666,3,Alta
-48.08333333333333,-1.416666666666666,3,Alta
-47.916666666666664,-1.416666666666666,3,Alta
-47.75,-1.416666666666666,3,Alta
-47.58333333333333,-1.416666666666666,2,Moderada
-47.416666666666664,-1.416666666666666,2,Moderada
-47.25,-1.416666666666666,2,Moderada
-47.08333333333333,-1.416666666666666,2,Moderada
-46.916666666666664,-1.416666666666666,2,Moderada
-46.75,-1.416666666666666,2,Moderada
-46.58333333333333,-1.416666666666666,2,Moderada
-46.416666666666664,-1.416666666666666,1,Baixa
-46.25,-1.416666666666666,1,Baixa
-46.08333333333333,-1.416666666666666,2,Moderada
-45.916666666666664,-1.416666666666666,2,Moderada
-45.75,-1.416666666666666,3,Alta
-45.58333333333333,-1.416666666666666,2,Moderada
-45.416666666666664,-1.416666666666666,1,Baixa
-65.08333333333333,-1.583333333333333,1,Baixa
-64.91666666666666,-1.583333333333333,1,Baixa
-64.75,-1.583333333333333,1,Baixa
-64.58333333333333,-1.583333333333333,1,Baixa
-64.41666666666666,-1.583333333333333,1,Baixa
-64.25,-1.583333333333333,1,Baixa
-64.08333333333333,-1.583333333333333,1,Baixa
-63.916666666666664,-1.583333333333333,1,Baixa
-63.74999999999999,-1.583333333333333,1,Baixa
-63.58333333333333,-1.583333333333333,1,Baixa
-63.416666666666664,-1.583333333333333,1,Baixa
-63.24999999999999,-1.583333333333333,1,Baixa
-63.08333333333333,-1.583333333333333,1,Baixa
-62.916666666666664,-1.583333333333333,1,Baixa
-62.75,-1.583333333333333,1,Baixa
-62.58333333333333,-1.583333333333333,1,Baixa
-62.416666666666664,-1.583333333333333,1,Baixa
-62.25,-1.583333333333333,1,Baixa
-62.08333333333333,-1.583333333333333,1,Baixa
-61.916666666666664,-1.583333333333333,1,Baixa
-61.75,-1.583333333333333,1,Baixa
-61.58333333333333,-1.583333333333333,1,Baixa
-61.416666666666664,-1.583333333333333,1,Baixa
-61.25,-1.583333333333333,1,Baixa
-61.08333333333333,-1.583333333333333,1,Baixa
-60.916666666666664,-1.583333333333333,2,Moderada
-60.75,-1.583333333333333,2,Moderada
-60.58333333333333,-1.583333333333333,1,Baixa
-60.416666666666664,-1.583333333333333,2,Moderada
-60.25,-1.583333333333333,1,Baixa
-60.08333333333333,-1.583333333333333,2,Moderada
-59.916666666666664,-1.583333333333333,2,Moderada
-59.75,-1.583333333333333,2,Moderada
-59.58333333333333,-1.583333333333333,3,Alta
-59.416666666666664,-1.583333333333333,4,Muito alta
-59.25,-1.583333333333333,4,Muito alta
-59.08333333333333,-1.583333333333333,4,Muito alta
-58.916666666666664,-1.583333333333333,3,Alta
-58.75,-1.583333333333333,2,Moderada
-58.58333333333333,-1.583333333333333,2,Moderada
-58.416666666666664,-1.583333333333333,3,Alta
-58.25,-1.583333333333333,4,Muito alta
-58.08333333333333,-1.583333333333333,3,Alta
-57.916666666666664,-1.583333333333333,3,Alta
-57.75,-1.583333333333333,3,Alta
-57.58333333333333,-1.583333333333333,3,Alta
-57.416666666666664,-1.583333333333333,4,Muito alta
-57.25,-1.583333333333333,4,Muito alta
-57.08333333333333,-1.583333333333333,4,Muito alta
-56.916666666666664,-1.583333333333333,4,Muito alta
-56.75,-1.583333333333333,4,Muito alta
-56.58333333333333,-1.583333333333333,4,Muito alta
-56.416666666666664,-1.583333333333333,4,Muito alta
-56.25,-1.583333333333333,4,Muito alta
-56.08333333333333,-1.583333333333333,3,Alta
-55.916666666666664,-1.583333333333333,3,Alta
-55.75,-1.583333333333333,4,Muito alta
-55.58333333333333,-1.583333333333333,4,Muito alta
-55.416666666666664,-1.583333333333333,3,Alta
-55.25,-1.583333333333333,2,Moderada
-55.08333333333333,-1.583333333333333,2,Moderada
-54.916666666666664,-1.583333333333333,3,Alta
-54.75,-1.583333333333333,3,Alta
-54.58333333333333,-1.583333333333333,4,Muito alta
-54.416666666666664,-1.583333333333333,4,Muito alta
-54.25,-1.583333333333333,4,Muito alta
-54.08333333333333,-1.583333333333333,3,Alta
-53.916666666666664,-1.583333333333333,3,Alta
-53.75,-1.583333333333333,3,Alta
-53.58333333333333,-1.583333333333333,3,Alta
-53.416666666666664,-1.583333333333333,4,Muito alta
-53.25,-1.583333333333333,4,Muito alta
-53.08333333333333,-1.583333333333333,4,Muito alta
-52.916666666666664,-1.583333333333333,3,Alta
-52.75,-1.583333333333333,2,Moderada
-52.58333333333333,-1.583333333333333,3,Alta
-52.416666666666664,-1.583333333333333,4,Muito alta
-52.25,-1.583333333333333,4,Muito alta
-52.08333333333333,-1.583333333333333,4,Muito alta
-51.916666666666664,-1.583333333333333,4,Muito alta
-51.75,-1.583333333333333,4,Muito alta
-51.58333333333333,-1.583333333333333,4,Muito alta
-51.416666666666664,-1.583333333333333,4,Muito alta
-51.25,-1.583333333333333,4,Muito alta
-51.08333333333333,-1.583333333333333,3,Alta
-50.916666666666664,-1.583333333333333,3,Alta
-50.75,-1.583333333333333,3,Alta
-50.58333333333333,-1.583333333333333,3,Alta
-50.416666666666664,-1.583333333333333,2,Moderada
-50.25,-1.583333333333333,3,Alta
-50.08333333333333,-1.583333333333333,3,Alta
-49.916666666666664,-1.583333333333333,3,Alta
-49.75,-1.583333333333333,3,Alta
-49.58333333333333,-1.583333333333333,2,Moderada
-49.416666666666664,-1.583333333333333,3,Alta
-49.25,-1.583333333333333,2,Moderada
-49.08333333333333,-1.583333333333333,2,Moderada
-48.916666666666664,-1.583333333333333,2,Moderada
-48.75,-1.583333333333333,3,Alta
-48.58333333333333,-1.583333333333333,3,Alta
-48.416666666666664,-1.583333333333333,3,Alta
-48.25,-1.583333333333333,4,Muito alta
-48.08333333333333,-1.583333333333333,4,Muito alta
-47.916666666666664,-1.583333333333333,4,Muito alta
-47.75,-1.583333333333333,3,Alta
-47.58333333333333,-1.583333333333333,3,Alta
-47.416666666666664,-1.583333333333333,2,Moderada
-47.25,-1.583333333333333,2,Moderada
-47.08333333333333,-1.583333333333333,2,Moderada
-46.916666666666664,-1.583333333333333,2,Moderada
-46.75,-1.583333333333333,2,Moderada
-46.58333333333333,-1.583333333333333,2,Moderada
-46.416666666666664,-1.583333333333333,2,Moderada
-46.25,-1.583333333333333,2,Moderada
-46.08333333333333,-1.583333333333333,2,Moderada
-45.916666666666664,-1.583333333333333,2,Moderada
-45.75,-1.583333333333333,3,Alta
-45.58333333333333,-1.583333333333333,3,Alta
-45.416666666666664,-1.583333333333333,3,Alta
-45.25,-1.583333333333333,1,Baixa
-45.08333333333333,-1.583333333333333,1,Baixa
-65.08333333333333,-1.75,1,Baixa
-64.91666666666666,-1.75,1,Baixa
-64.75,-1.75,1,Baixa
-64.58333333333333,-1.75,1,Baixa
-64.41666666666666,-1.75,1,Baixa
-64.25,-1.75,1,Baixa
-64.08333333333333,-1.75,1,Baixa
-63.916666666666664,-1.75,1,Baixa
-63.74999999999999,-1.75,1,Baixa
-63.58333333333333,-1.75,1,Baixa
-63.416666666666664,-1.75,1,Baixa
-63.24999999999999,-1.75,1,Baixa
-63.08333333333333,-1.75,1,Baixa
-62.916666666666664,-1.75,1,Baixa
-62.75,-1.75,1,Baixa
-62.58333333333333,-1.75,1,Baixa
-62.416666666666664,-1.75,1,Baixa
-62.25,-1.75,1,Baixa
-62.08333333333333,-1.75,1,Baixa
-61.916666666666664,-1.75,1,Baixa
-61.75,-1.75,1,Baixa
-61.58333333333333,-1.75,1,Baixa
-61.416666666666664,-1.75,2,Moderada
-61.25,-1.75,1,Baixa
-61.08333333333333,-1.75,1,Baixa
-60.916666666666664,-1.75,2,Moderada
-60.75,-1.75,1,Baixa
-60.58333333333333,-1.75,1,Baixa
-60.416666666666664,-1.75,1,Baixa
-60.25,-1.75,2,Moderada
-60.08333333333333,-1.75,2,Moderada
-59.916666666666664,-1.75,2,Moderada
-59.75,-1.75,3,Alta
-59.58333333333333,-1.75,3,Alta
-59.416666666666664,-1.75,3,Alta
-59.25,-1.75,4,Muito alta
-59.08333333333333,-1.75,3,Alta
-58.916666666666664,-1.75,3,Alta
-58.75,-1.75,3,Alta
-58.58333333333333,-1.75,2,Moderada
-58.416666666666664,-1.75,2,Moderada
-58.25,-1.75,3,Alta
-58.08333333333333,-1.75,4,Muito alta
-57.916666666666664,-1.75,3,Alta
-57.75,-1.75,3,Alta
-57.58333333333333,-1.75,3,Alta
-57.416666666666664,-1.75,3,Alta
-57.25,-1.75,3,Alta
-57.08333333333333,-1.75,4,Muito alta
-56.916666666666664,-1.75,4,Muito alta
-56.75,-1.75,4,Muito alta
-56.58333333333333,-1.75,4,Muito alta
-56.416666666666664,-1.75,4,Muito alta
-56.25,-1.75,4,Muito alta
-56.08333333333333,-1.75,3,Alta
-55.916666666666664,-1.75,3,Alta
-55.75,-1.75,3,Alta
-55.58333333333333,-1.75,3,Alta
-55.416666666666664,-1.75,3,Alta
-55.25,-1.75,3,Alta
-55.08333333333333,-1.75,3,Alta
-54.916666666666664,-1.75,4,Muito alta
-54.75,-1.75,4,Muito alta
-54.58333333333333,-1.75,3,Alta
-54.416666666666664,-1.75,2,Moderada
-54.25,-1.75,2,Moderada
-54.08333333333333,-1.75,3,Alta
-53.916666666666664,-1.75,3,Alta
-53.75,-1.75,3,Alta
-53.58333333333333,-1.75,2,Moderada
-53.416666666666664,-1.75,2,Moderada
-53.25,-1.75,2,Moderada
-53.08333333333333,-1.75,2,Moderada
-52.916666666666664,-1.75,2,Moderada
-52.75,-1.75,2,Moderada
-52.58333333333333,-1.75,4,Muito alta
-52.416666666666664,-1.75,3,Alta
-52.25,-1.75,4,Muito alta
-52.08333333333333,-1.75,4,Muito alta
-51.916666666666664,-1.75,4,Muito alta
-51.75,-1.75,4,Muito alta
-51.58333333333333,-1.75,4,Muito alta
-51.416666666666664,-1.75,4,Muito alta
-51.25,-1.75,4,Muito alta
-51.08333333333333,-1.75,3,Alta
-50.916666666666664,-1.75,2,Moderada
-50.75,-1.75,2,Moderada
-50.58333333333333,-1.75,2,Moderada
-50.416666666666664,-1.75,3,Alta
-50.25,-1.75,3,Alta
-50.08333333333333,-1.75,3,Alta
-49.916666666666664,-1.75,3,Alta
-49.75,-1.75,2,Moderada
-49.58333333333333,-1.75,3,Alta
-49.416666666666664,-1.75,3,Alta
-49.25,-1.75,2,Moderada
-49.08333333333333,-1.75,2,Moderada
-48.916666666666664,-1.75,2,Moderada
-48.75,-1.75,3,Alta
-48.58333333333333,-1.75,4,Muito alta
-48.416666666666664,-1.75,4,Muito alta
-48.25,-1.75,4,Muito alta
-48.08333333333333,-1.75,4,Muito alta
-47.916666666666664,-1.75,4,Muito alta
-47.75,-1.75,4,Muito alta
-47.58333333333333,-1.75,4,Muito alta
-47.416666666666664,-1.75,3,Alta
-47.25,-1.75,3,Alta
-47.08333333333333,-1.75,2,Moderada
-46.916666666666664,-1.75,2,Moderada
-46.75,-1.75,2,Moderada
-46.58333333333333,-1.75,3,Alta
-46.416666666666664,-1.75,2,Moderada
-46.25,-1.75,2,Moderada
-46.08333333333333,-1.75,3,Alta
-45.916666666666664,-1.75,2,Moderada
-45.75,-1.75,2,Moderada
-45.58333333333333,-1.75,2,Moderada
-45.416666666666664,-1.75,2,Moderada
-45.25,-1.75,1,Baixa
-45.08333333333333,-1.75,1,Baixa
-44.916666666666664,-1.75,1,Baixa
-44.75,-1.75,1,Baixa
-64.91666666666666,-1.916666666666666,1,Baixa
-64.75,-1.916666666666666,1,Baixa
-64.58333333333333,-1.916666666666666,1,Baixa
-64.41666666666666,-1.916666666666666,1,Baixa
-64.25,-1.916666666666666,1,Baixa
-64.08333333333333,-1.916666666666666,1,Baixa
-63.916666666666664,-1.916666666666666,1,Baixa
-63.74999999999999,-1.916666666666666,1,Baixa
-63.58333333333333,-1.916666666666666,1,Baixa
-63.416666666666664,-1.916666666666666,1,Baixa
-63.24999999999999,-1.916666666666666,1,Baixa
-63.08333333333333,-1.916666666666666,1,Baixa
-62.916666666666664,-1.916666666666666,1,Baixa
-62.75,-1.916666666666666,1,Baixa
-62.58333333333333,-1.916666666666666,1,Baixa
-62.416666666666664,-1.916666666666666,1,Baixa
-62.25,-1.916666666666666,1,Baixa
-62.08333333333333,-1.916666666666666,1,Baixa
-61.916666666666664,-1.916666666666666,1,Baixa
-61.75,-1.916666666666666,1,Baixa
-61.58333333333333,-1.916666666666666,1,Baixa
-61.416666666666664,-1.916666666666666,1,Baixa
-61.25,-1.916666666666666,1,Baixa
-61.08333333333333,-1.916666666666666,2,Moderada
-60.916666666666664,-1.916666666666666,2,Moderada
-60.75,-1.916666666666666,2,Moderada
-60.58333333333333,-1.916666666666666,1,Baixa
-60.416666666666664,-1.916666666666666,2,Moderada
-60.25,-1.916666666666666,2,Moderada
-60.08333333333333,-1.916666666666666,2,Moderada
-59.916666666666664,-1.916666666666666,2,Moderada
-59.75,-1.916666666666666,3,Alta
-59.58333333333333,-1.916666666666666,4,Muito alta
-59.416666666666664,-1.916666666666666,3,Alta
-59.25,-1.916666666666666,4,Muito alta
-59.08333333333333,-1.916666666666666,4,Muito alta
-58.916666666666664,-1.916666666666666,4,Muito alta
-58.75,-1.916666666666666,4,Muito alta
-58.58333333333333,-1.916666666666666,2,Moderada
-58.416666666666664,-1.916666666666666,2,Moderada
-58.25,-1.916666666666666,2,Moderada
-58.08333333333333,-1.916666666666666,3,Alta
-57.916666666666664,-1.916666666666666,3,Alta
-57.75,-1.916666666666666,3,Alta
-57.58333333333333,-1.916666666666666,4,Muito alta
-57.416666666666664,-1.916666666666666,4,Muito alta
-57.25,-1.916666666666666,4,Muito alta
-57.08333333333333,-1.916666666666666,4,Muito alta
-56.916666666666664,-1.916666666666666,4,Muito alta
-56.75,-1.916666666666666,4,Muito alta
-56.58333333333333,-1.916666666666666,4,Muito alta
-56.416666666666664,-1.916666666666666,4,Muito alta
-56.25,-1.916666666666666,4,Muito alta
-56.08333333333333,-1.916666666666666,3,Alta
-55.916666666666664,-1.916666666666666,2,Moderada
-55.75,-1.916666666666666,3,Alta
-55.58333333333333,-1.916666666666666,3,Alta
-55.416666666666664,-1.916666666666666,4,Muito alta
-55.25,-1.916666666666666,4,Muito alta
-55.08333333333333,-1.916666666666666,3,Alta
-54.916666666666664,-1.916666666666666,2,Moderada
-54.75,-1.916666666666666,2,Moderada
-54.58333333333333,-1.916666666666666,2,Moderada
-54.416666666666664,-1.916666666666666,2,Moderada
-54.25,-1.916666666666666,2,Moderada
-54.08333333333333,-1.916666666666666,2,Moderada
-53.916666666666664,-1.916666666666666,1,Baixa
-53.75,-1.916666666666666,1,Baixa
-53.58333333333333,-1.916666666666666,1,Baixa
-53.416666666666664,-1.916666666666666,1,Baixa
-53.25,-1.916666666666666,2,Moderada
-53.08333333333333,-1.916666666666666,2,Moderada
-52.916666666666664,-1.916666666666666,3,Alta
-52.75,-1.916666666666666,3,Alta
-52.58333333333333,-1.916666666666666,4,Muito alta
-52.416666666666664,-1.916666666666666,4,Muito alta
-52.25,-1.916666666666666,4,Muito alta
-52.08333333333333,-1.916666666666666,4,Muito alta
-51.916666666666664,-1.916666666666666,4,Muito alta
-51.75,-1.916666666666666,4,Muito alta
