lon,lat,GLM,GAM,RF,BRT,consenso_media,incerteza_sd
-63.41666666666667,3.416666666666669,2.0017041606479324e-5,0.005592311732470989,0.046223413199186325,0.01356787234544754,0.016350903579677833,0.020676534586115364
-63.25,3.416666666666669,0.0016353618120774627,0.009253048337996006,0.06495357304811478,0.015602662228047848,0.022861161356559023,0.028636644576710422
-63.083333333333336,3.416666666666669,0.058022163808345795,0.05650090053677559,0.05476269870996475,0.025547845289111137,0.04870840208604932,0.015497688948988916
-62.91666666666667,3.416666666666669,0.010381975211203098,0.04477262124419212,0.06466071307659149,0.04413434863090515,0.040987414540722966,0.02251924335671764
-62.75,3.416666666666669,0.0019992159213870764,0.028217574581503868,0.07293769717216492,0.06729062646627426,0.04261127853533253,0.033592063670369036
-62.583333333333336,3.416666666666669,0.02250455506145954,0.05722784623503685,0.08469405025243759,0.07864706963300705,0.06076838029548526,0.02809947163376259
-62.41666666666667,3.416666666666669,0.0015892399242147803,0.022824404761195183,0.06368055194616318,0.07895486801862717,0.04176226616255008,0.03575945337072752
-62.25,3.416666666666669,0.0838165134191513,0.10713820904493332,0.05910753831267357,0.037930928170681,0.0719982972368598,0.030006893298836546
-62.083333333333336,3.416666666666669,0.16917969286441803,0.19857710599899292,0.08498889207839966,0.04740867391228676,0.12503859121352434,0.07067939933912404
-61.91666666666667,3.416666666666669,0.27211594581604004,0.3112751245498657,0.09204047918319702,0.05796424672007561,0.1833489490672946,0.12689003945761493
-61.75,3.416666666666669,0.34134727716445923,0.40157458186149597,0.09776944667100906,0.058810483664274216,0.22487544734030962,0.17177677263432053
-61.583333333333336,3.416666666666669,0.21627971529960632,0.3301726281642914,0.08545476198196411,0.09523461759090424,0.1817854307591915,0.11544011005257927
-61.41666666666667,3.416666666666669,0.12618322670459747,0.2247605323791504,0.125623419880867,0.14949999749660492,0.15651679411530495,0.04683648553019826
-61.25,3.416666666666669,0.06760679930448532,0.12669482827186584,0.14762698113918304,0.08634860813617706,0.10706930421292782,0.03659108676438555
-61.083333333333336,3.416666666666669,0.04885769262909889,0.09108299016952515,0.13229523599147797,0.07289773225784302,0.08628341276198626,0.035213561735109776
-60.91666666666667,3.416666666666669,0.05051642283797264,0.07450056076049805,0.10092301666736603,0.04691656306385994,0.06821414083242416,0.025007903250218736
-60.75,3.416666666666669,0.046725135296583176,0.07310499250888824,0.13599127531051636,0.094803586602211,0.0876562474295497,0.03774676294161058
-60.583333333333336,3.416666666666669,0.03598587214946747,0.05412277951836586,0.12231151014566422,0.06126006692647934,0.06842005718499422,0.0374697329868148
-60.41666666666667,3.416666666666669,0.03374302759766579,0.04243433475494385,0.11990952491760254,0.055040933191776276,0.06278195511549711,0.03907585621856126
-60.25,3.416666666666669,0.036666564643383026,0.03958608955144882,0.152011901140213,0.12324605137109756,0.0878776516765356,0.058648035087351794
-60.083333333333336,3.416666666666669,0.021064644679427147,0.03559199348092079,0.14926031231880188,0.07633870840072632,0.07056391471996903,0.057444710365085194
-59.91666666666667,3.416666666666669,0.04360545799136162,0.04028748720884323,0.1448027789592743,0.10589350759983063,0.08364730793982744,0.050722476398672514
-51.91666666666667,3.416666666666669,0.5077182650566101,0.4850183129310608,0.5231916904449463,0.4135599136352539,0.4823720455169678,0.048479502480709175
