lon,lat,bio3_isotermalidade,bio4_sazonalidade_temperatura,bio5_temp_max_mes_quente,bio8_temp_media_trimestre_umido,bio12_precipitacao_anual,bio13_precipitacao_mes_umido,bio14_precipitacao_mes_seco,bio18_precipitacao_trimestre_quente,bio19_precipitacao_trimestre_frio,elevacao,declividade,orientacao,GLM,GAM,Random_Forest,BRT,Maxent
-57.91666666666667,-6.2499999999999964,71.76789855957031,40.30792236328125,33.10325241088867,26.131000518798828,2189.02587890625,329.96600341796875,30.086000442504883,444.6260070800781,958.14599609375,127,0.09711623936891556,169.86709594726563,0.04950242215141304,0.08221597190126166,0.032963492063492056,0.039694549790324,0.2938826896344259
-57.75,-6.2499999999999964,71.5153579711914,41.92487716674805,33.217498779296875,26.222209930419922,2177.26611328125,329.96600341796875,29.106000900268555,444.6260070800781,959.1259765625,106,0.038171954452991486,157.88955688476563,0.04310632793561015,0.08043011992447846,0.047221031746031754,0.0518668931576477,0.3023529997811778
-57.583333333333336,-6.2499999999999964,71.39923095703125,40.36427307128906,33.10499954223633,26.11916732788086,2185.10595703125,328.0060119628906,28.125999450683594,443.64599609375,960.10601806640625,122,0.020672233775258064,275.3935852050781,0.034230233636319364,0.0675649983566956,0.03865476190476191,0.05298674812447214,0.28371886751380027
-57.41666666666667,-6.2499999999999964,71.35511779785156,40.19355773925781,33.11825180053711,26.01679229736328,2198.825927734375,324.08599853515625,29.106000900268555,448.5459899902344,956.18597412109375,138,0.07720393687486649,275.19854736328125,0.04770265333197276,0.07494005300725341,0.022107142857142856,0.02919534564526711,0.2928110328217616
-57.25,-6.2499999999999964,71.1745834350586,40.30699157714844,33.04600143432617,25.812875747680664,2205.68603515625,326.0459899902344,30.086000442504883,452.46600341796875,952.2659912109375,166,0.160257026553154,280.33770751953125,0.06178105008290289,0.0887666910419566,0.01556626984126984,0.025585462647776388,0.3035737286359179
-57.083333333333336,-6.2499999999999964,70.99122619628906,40.87660217285156,32.789249420166016,25.410125732421875,2227.24609375,329.96600341796875,31.06599998474121,302.5260009765625,953.2459716796875,237,0.12910737097263336,299.9783935546875,0.03855620369075283,0.051462957206320686,0.021531349206349207,0.012415341565743393,0.29548000535901875
-56.91666666666667,-6.2499999999999964,70.9886703491211,41.16624450683594,32.580501556396484,25.138710021972656,2233.1259765625,332.906005859375,31.06599998474121,305.46600341796875,951.2860107421875,283,0.0767582580447197,15.853732109069824,0.009062873552421018,0.025798843648437063,0.022747619047619048,0.011351613437268513,0.1676778153005678
-56.75,-6.2499999999999964,71.13997650146484,41.07902145385742,32.8067512512207,25.330249786376953,2233.1259765625,335.84600830078125,30.086000442504883,301.5459899902344,951.2860107421875,236,0.087055206298828125,359.4888610839844,0.029663471384529884,0.04416004152820757,0.06760198412698415,0.020279049017526522,0.29192347276796693
-56.583333333333336,-6.2499999999999964,71.20613861083984,41.62656021118164,32.732749938964844,25.173084259033203,2259.5859375,342.70599365234375,31.06599998474121,303.5060119628906,961.08599853515625,260,0.13390612602233887,353.0042419433594,0.028992825897018123,0.0431078237733834,0.027151190476190475,0.021639320048888987,0.2898563831340383
-56.41666666666667,-6.2499999999999964,71.41361236572266,41.42607879638672,32.86125183105469,25.289958953857422,2276.24609375,348.58599853515625,31.06599998474121,302.5260009765625,971.86602783203125,230,0.14876039326190948,27.3496150970459,0.03203096834290942,0.06294973347344485,0.021314285714285716,0.014273511674861378,0.2730651386253715
